 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"420540 Florianópolis";2836;2839;4165996,83;3351090,90;1985,52;-;811204,60;-;-;1467,42;1468,97;12802;4,5;130;4,58
"420550 Fraiburgo";141;141;94024,22;71553,07;-;-;22471,15;-;-;666,84;666,84;407;2,9;2;1,42
"420590 Gaspar";251;251;370616,66;300867,27;-;-;69749,39;-;-;1476,56;1476,56;845;3,4;21;8,37
"420640 Guaraciaba";72;72;26155,91;21687,08;-;-;4468,83;-;-;363,28;363,28;223;3,1;6;8,33
"420650 Guaramirim";19;19;13234,92;10615,98;-;-;2618,94;-;-;696,57;696,57;74;3,9;-;-
"420660 Guarujá do Sul";39;39;15542,80;13121,89;-;-;2420,91;-;-;398,53;398,53;88;2,3;2;5,13
"420690 Ibirama";223;223;160250,04;120974,53;-;-;39275,51;-;-;718,61;718,61;559;2,5;5;2,24
"420700 Içara";253;253;594347,84;493065,11;-;-;101282,73;-;-;2349,20;2349,20;1187;4,7;21;8,30
"420730 Imbituba";333;333;284284,80;234598,32;-;-;49686,48;-;-;853,71;853,71;943;2,8;17;5,11
"420750 Indaial";210;210;300346,15;245431,27;-;-;54914,88;-;-;1430,22;1430,22;1135;5,4;16;7,62
"420760 Ipira";9;9;3442,65;3112,56;-;-;330,09;-;-;382,52;382,52;27;3,0;1;11,11
"420765 Iporã do Oeste";52;52;48954,54;39842,34;-;-;9112,20;-;-;941,43;941,43;218;4,2;4;7,69
"420770 Ipumirim";13;13;7133,03;6549,98;-;-;583,05;-;-;548,69;548,69;45;3,5;-;-
"420790 Irineópolis";27;27;12615,33;11424,47;-;-;1190,86;-;-;467,23;467,23;65;2,4;3;11,11
"420800 Itá";13;13;5497,02;4447,41;-;-;1049,61;-;-;422,85;422,85;46;3,5;-;-
"420810 Itaiópolis";21;21;25796,12;21559,60;-;-;4236,52;-;-;1228,39;1228,39;81;3,9;2;9,52
"420820 Itajaí";1697;1697;4545524,14;3718481,90;-;-;827042,24;-;-;2678,56;2678,56;9358;5,5;111;6,54
"420830 Itapema";58;58;56037,16;43910,91;-;-;12126,25;-;-;966,16;966,16;149;2,6;1;1,72
"420840 Itapiranga";23;23;10692,01;7985,02;-;-;2706,99;-;-;464,87;464,87;69;3,0;1;4,35
"420850 Ituporanga";114;114;149265,78;117726,44;-;-;31539,34;-;-;1309,35;1309,35;417;3,7;10;8,77
"420870 Jacinto Machado";37;37;16043,86;14139,56;-;-;1904,30;-;-;433,62;433,62;145;3,9;1;2,70
"420880 Jaguaruna";43;43;24965,05;21585,45;-;-;3379,60;-;-;580,58;580,58;202;4,7;3;6,98
"420890 Jaraguá do Sul";1292;1292;2650626,12;2127066,95;10320,00;-;508079,17;-;-;2051,57;2051,57;5561;4,3;59;4,57
"420900 Joaçaba";722;722;1959785,35;1605883,08;-;-;353902,27;-;-;2714,38;2714,38;2872;4,0;49;6,79
"420910 Joinville";3515;3515;8732806,00;7047352,08;2356,89;-;1680050,40;-;-;2484,44;2484,44;21283;6,1;251;7,14
"420930 Lages";1351;1351;3374647,54;2785409,95;-;-;589237,59;-;-;2497,89;2497,89;7263;5,4;105;7,77
"420960 Lauro Muller";22;22;19398,42;17061,17;-;-;2337,25;-;-;881,75;881,75;291;13,2;3;13,64
"420970 Lebon Régis";12;12;3111,18;2681,84;-;-;429,34;-;-;259,26;259,26;24;2,0;-;-
"420985 Lindóia do Sul";42;42;35489,29;32444,70;-;-;3044,59;-;-;844,98;844,98;1130;26,9;2;4,76
"421000 Luiz Alves";20;20;9849,26;8829,94;-;-;1019,32;-;-;492,46;492,46;120;6,0;-;-
"421003 Luzerna";81;81;88961,53;80283,69;-;-;8677,84;-;-;1098,29;1098,29;1309;16,2;7;8,64
"421010 Mafra";766;766;1976119,73;1607938,48;22749,83;-;337159,31;-;-;2579,79;2579,79;3058;4,0;43;5,61
"421030 Major Vieira";63;63;31621,77;25525,08;-;-;6096,69;-;-;501,93;501,93;100;1,6;-;-
"421050 Maravilha";197;197;281331,88;233806,45;-;-;47525,43;-;-;1428,08;1428,08;606;3,1;8;4,06
"421060 Massaranduba";29;29;21115,83;15329,95;-;-;5785,88;-;-;728,13;728,13;55;1,9;1;3,45
"421080 Meleiro";68;68;68816,46;43693,31;7744,03;-;11456,68;-;-;1012,01;1012,01;188;2,8;2;2,94
"421090 Modelo";25;25;13469,22;12063,05;-;-;1406,17;-;-;538,77;538,77;65;2,6;2;8,00
"421100 Mondaí";51;51;35860,08;31523,67;-;-;4336,41;-;-;703,14;703,14;528;10,4;-;-
"421120 Morro da Fumaça";151;151;152163,09;126316,23;148,92;-;25540,29;-;-;1007,70;1007,70;938;6,2;13;8,61
"421130 Navegantes";146;146;90216,24;61760,67;-;-;28455,57;-;-;617,92;617,92;476;3,3;3;2,05
"421140 Nova Erechim";24;24;14377,14;10054,38;-;-;4322,76;-;-;599,05;599,05;30;1,3;-;-
"421150 Nova Trento";58;58;47258,16;38108,76;-;-;9149,40;-;-;814,80;814,80;288;5,0;15;25,86
"421160 Nova Veneza";38;38;18599,45;13449,93;-;-;5149,52;-;-;489,46;489,46;62;1,6;1;2,63
"421170 Orleans";168;168;100809,01;78814,53;-;-;21994,48;-;-;600,05;600,05;702;4,2;6;3,57
"421175 Otacílio Costa";59;59;30299,67;26678,16;-;-;3621,51;-;-;513,55;513,55;387;6,6;1;1,69
"421200 Palma Sola";49;49;20115,15;14691,15;-;-;5424,00;-;-;410,51;410,51;86;1,8;1;2,04
"421210 Palmitos";24;24;18204,82;15266,42;-;-;2938,40;-;-;758,53;758,53;67;2,8;2;8,33
"421220 Papanduva";63;63;34941,56;27943,55;-;-;6998,01;-;-;554,63;554,63;344;5,5;2;3,17
"421250 Penha";60;60;168064,11;119489,56;-;-;48574,55;-;-;2801,07;2801,07;62;1,0;-;-
"421260 Peritiba";11;11;4790,70;4177,38;-;-;613,32;-;-;435,52;435,52;41;3,7;-;-
"421290 Pinhalzinho";37;37;17722,76;11486,07;-;-;6236,69;-;-;478,99;478,99;76;2,1;2;5,41
"421320 Pomerode";175;175;128371,97;99509,94;-;-;28862,03;-;-;733,55;733,55;427;2,4;5;2,86
"421340 Ponte Serrada";188;188;112831,49;99345,92;-;-;13485,57;-;-;600,17;600,17;1000;5,3;2;1,06
"421360 Porto União";248;248;431232,16;347169,91;2675,90;-;79595,97;-;-;1738,84;1738,84;949;3,8;24;9,68
"421370 Pouso Redondo";31;31;12070,44;10614,35;-;-;1456,09;-;-;389,37;389,37;97;3,1;-;-
"421380 Praia Grande";142;142;98061,82;66177,51;5134,77;-;19922,94;-;-;690,58;690,58;715;5,0;2;1,41
"421400 Presidente Getúlio";39;39;16469,60;14141,27;-;-;2328,33;-;-;422,30;422,30;215;5,5;3;7,69
"421420 Quilombo";97;97;43724,11;35597,20;-;-;8126,91;-;-;450,76;450,76;496;5,1;2;2,06
"421450 Rio do Campo";29;29;9521,04;8353,07;-;-;1167,97;-;-;328,31;328,31;107;3,7;-;-
"421480 Rio do Sul";698;698;2117326,74;1718261,86;-;-;399064,88;-;-;3033,42;3033,42;3515;5,0;53;7,59
"421470 Rio dos Cedros";86;86;63817,05;47313,15;-;-;16503,90;-;-;742,06;742,06;230;2,7;3;3,49
"421490 Rio Fortuna";36;36;12120,23;10142,91;-;-;1977,32;-;-;336,67;336,67;54;1,5;1;2,78
"421500 Rio Negrinho";212;212;130987,59;99178,21;-;-;31809,38;-;-;617,87;617,87;785;3,7;13;6,13
"421530 Salete";13;13;6539,80;5875,00;-;-;664,80;-;-;503,06;503,06;38;2,9;1;7,69
"421540 Salto Veloso";11;11;1826,38;1550,45;-;-;275,93;-;-;166,03;166,03;16;1,5;-;-
"421550 Santa Cecília";146;146;101509,11;82892,57;-;-;18616,54;-;-;695,27;695,27;1058;7,2;-;-
"421570 Santo Amaro da Imperatriz";94;94;80780,06;62470,80;-;-;18309,26;-;-;859,36;859,36;304;3,2;8;8,51
"421580 São Bento do Sul";436;436;506611,62;395752,50;-;-;110859,12;-;-;1161,95;1161,95;1105;2,5;10;2,29
"421590 São Bonifácio";28;28;12465,09;11058,05;-;-;1407,04;-;-;445,18;445,18;81;2,9;-;-
"421600 São Carlos";110;110;53908,67;44093,53;797,15;-;8585,10;-;-;490,08;490,08;312;2,8;6;5,45
"421620 São Francisco do Sul";125;125;106660,09;82956,59;-;-;23703,50;-;-;853,28;853,28;732;5,9;5;4,00
"421630 São João Batista";95;95;59258,55;44673,71;-;-;14584,84;-;-;623,77;623,77;174;1,8;3;3,16
"421625 São João do Oeste";9;9;4714,88;4155,30;-;-;559,58;-;-;523,88;523,88;25;2,8;2;22,22
"421650 São Joaquim";101;101;80580,57;68218,71;-;-;12361,86;-;-;797,83;797,83;530;5,2;6;5,94
"421660 São José";1850;1964;4747787,88;3910220,79;-;-;837567,09;-;-;2417,41;2566,37;16595;9,0;100;5,41
"421670 São José do Cedro";37;37;14835,17;11325,20;-;-;3509,97;-;-;400,95;400,95;83;2,2;3;8,11
"421690 São Lourenço do Oeste";143;143;94533,34;77470,41;-;-;17062,93;-;-;661,07;661,07;423;3,0;11;7,69
"421710 São Martinho";20;20;7317,72;6432,85;-;-;884,87;-;-;365,89;365,89;67;3,4;-;-
"421720 São Miguel do Oeste";535;535;884224,41;728628,15;-;-;155596,26;-;-;1652,76;1652,76;2283;4,3;58;10,84
"421725 São Pedro de Alcântara";17;26;35697,14;30468,41;-;-;5228,73;-;-;1372,97;2099,83;1040;61,2;-;-
"421730 Saudades";16;16;5147,95;4250,17;-;-;897,78;-;-;321,75;321,75;44;2,8;1;6,25
"421750 Seara";55;55;36439,03;28297,06;-;-;8141,97;-;-;662,53;662,53;284;5,2;4;7,27
"421770 Sombrio";25;25;10718,37;8507,39;145,18;-;1863,36;-;-;428,73;428,73;77;3,1;5;20,00
"421780 Taió";103;103;42452,49;30732,99;-;-;11719,50;-;-;412,16;412,16;202;2,0;2;1,94
"421790 Tangará";3;3;1763,26;1528,21;-;-;235,05;-;-;587,75;587,75;8;2,7;-;-
"421800 Tijucas";72;72;36035,27;29938,85;-;-;6096,42;-;-;500,49;500,49;202;2,8;8;11,11
"421810 Timbé do Sul";53;53;35070,32;23027,41;2833,72;-;6884,37;-;-;661,70;661,70;98;1,8;-;-
"421820 Timbó";69;69;626014,90;537099,93;-;-;88914,97;-;-;9072,68;9072,68;518;7,5;14;20,29
"421830 Três Barras";151;151;96970,76;76156,97;-;-;20813,79;-;-;642,19;642,19;654;4,3;4;2,65
"421840 Treze de Maio";201;201;125041,46;102544,75;191,10;-;22180,77;-;-;622,10;622,10;387;1,9;3;1,49
"421860 Trombudo Central";24;69;111205,99;102747,58;-;-;8458,41;-;-;1611,68;4633,58;1465;61,0;7;29,17
"421870 Tubarão";1245;1245;3282584,44;2687789,22;-;-;594795,22;-;-;2636,61;2636,61;6658;5,3;107;8,59
"421875 Tunápolis";46;46;42585,55;37177,90;-;-;5407,65;-;-;925,77;925,77;673;14,6;2;4,35
"421880 Turvo";21;21;20678,36;17015,79;-;-;3662,57;-;-;984,68;984,68;108;5,1;1;4,76
"421890 Urubici";6;6;6744,68;6113,18;-;-;631,50;-;-;1124,11;1124,11;89;14,8;-;-
"421900 Urussanga";91;91;65756,33;53521,04;-;-;12235,29;-;-;722,60;722,60;593;6,5;8;8,79
"421910 Vargeão";20;20;7795,79;6880,10;-;-;915,69;-;-;389,79;389,79;56;2,8;1;5,00
"421920 Vidal Ramos";4;4;1961,36;1680,25;-;-;281,11;-;-;490,34;490,34;15;3,8;-;-
"421930 Videira";284;284;598590,96;503446,38;-;-;95144,58;-;-;2107,71;2107,71;1084;3,8;24;8,45
"421935 Vitor Meireles";7;7;3274,78;2882,49;-;-;392,29;-;-;467,83;467,83;23;3,3;1;14,29
"421950 Xanxerê";633;633;2118448,09;1739356,65;-;-;379091,44;-;-;3346,68;3346,68;3130;4,9;52;8,21
"421960 Xavantina";12;12;4141,05;3595,47;-;-;545,58;-;-;345,09;345,09;26;2,2;1;8,33
"421970 Xaxim";194;194;145717,12;115797,37;-;-;29919,75;-;-;751,12;751,12;621;3,2;5;2,58
"430003 Aceguá";36;36;14402,29;11682,72;-;-;2719,57;-;-;400,06;400,06;116;3,2;-;-
"430010 Agudo";87;87;57314,27;46952,96;-;-;10361,31;-;-;658,78;658,78;314;3,6;5;5,75
"430020 Ajuricaba";21;21;19526,74;16887,11;-;-;2639,63;-;-;929,84;929,84;238;11,3;4;19,05
"430030 Alecrim";39;39;36166,80;30998,37;-;-;5168,43;-;-;927,35;927,35;291;7,5;6;15,38
"430040 Alegrete";438;438;829048,58;694159,15;-;-;134889,43;-;-;1892,80;1892,80;2692;6,1;31;7,08
"430050 Alpestre";30;30;11587,98;9657,84;-;-;1930,14;-;-;386,27;386,27;104;3,5;2;6,67
"430060 Alvorada";507;507;506168,27;396260,76;-;-;109907,51;-;-;998,36;998,36;2631;5,2;49;9,66
"430064 Ametista do Sul";30;30;25182,51;21003,20;-;-;4179,31;-;-;839,42;839,42;83;2,8;3;10,00
"430070 Anta Gorda";32;32;22483,72;19373,98;-;-;3109,74;-;-;702,62;702,62;99;3,1;-;-
"430080 Antônio Prado";81;81;46341,14;38443,51;-;-;7897,63;-;-;572,11;572,11;277;3,4;6;7,41
"430090 Aratiba";44;44;32026,43;23727,27;-;-;8299,16;-;-;727,87;727,87;67;1,5;2;4,55
"430100 Arroio do Meio";192;192;140743,91;104698,69;-;-;36045,22;-;-;733,04;733,04;832;4,3;2;1,04
"430120 Arroio do Tigre";101;101;65331,26;56927,43;-;-;8403,83;-;-;646,84;646,84;577;5,7;5;4,95
"430130 Arroio Grande";47;47;27539,67;24763,29;-;-;2776,38;-;-;585,95;585,95;308;6,6;2;4,26
"430140 Arvorezinha";61;61;32694,22;27219,78;-;-;5474,44;-;-;535,97;535,97;236;3,9;4;6,56
"430150 Augusto Pestana";29;29;28011,30;24609,19;-;-;3402,11;-;-;965,91;965,91;425;14,7;2;6,90
"430160 Bagé";653;653;1157334,66;968013,99;-;-;189320,67;-;-;1772,33;1772,33;3689;5,6;77;11,79
"430210 Bento Gonçalves";494;494;1141713,48;950264,79;-;-;191448,69;-;-;2311,16;2311,16;2857;5,8;33;6,68
"430220 Boa Vista do Buricá";34;34;20796,29;17874,10;-;-;2922,19;-;-;611,66;611,66;101;3,0;2;5,88
"430230 Bom Jesus";32;32;27219,49;23092,77;-;-;4126,72;-;-;850,61;850,61;279;8,7;2;6,25
"430235 Bom Princípio";31;31;18615,45;15321,17;-;-;3294,28;-;-;600,50;600,50;92;3,0;3;9,68
"430240 Bom Retiro do Sul";45;45;37637,48;31900,09;-;-;5737,39;-;-;836,39;836,39;196;4,4;1;2,22
"430245 Boqueirão do Leão";35;35;16154,80;13992,04;-;-;2162,76;-;-;461,57;461,57;164;4,7;1;2,86
"430270 Butiá";7;7;1938,78;1703,11;-;-;235,67;-;-;276,97;276,97;70;10,0;-;-
"430280 Caçapava do Sul";117;117;75170,57;61943,09;-;-;13227,48;-;-;642,48;642,48;642;5,5;7;5,98
"430290 Cacequi";39;39;20479,73;17905,65;-;-;2574,08;-;-;525,12;525,12;415;10,6;6;15,38
"430300 Cachoeira do Sul";450;450;1145059,52;962641,81;-;-;182417,71;-;-;2544,58;2544,58;2400;5,3;41;9,11
"430310 Cachoeirinha";454;454;949117,40;769228,85;-;-;179888,55;-;-;2090,57;2090,57;2785;6,1;57;12,56
"430330 Caibaté";19;19;7752,39;6958,92;-;-;793,47;-;-;408,02;408,02;74;3,9;-;-
"430340 Caiçara";23;23;22086,75;18980,16;-;-;3106,59;-;-;960,29;960,29;328;14,3;-;-
"430350 Camaquã";375;375;663026,92;556678,46;-;-;106348,46;-;-;1768,07;1768,07;1765;4,7;40;10,67
"430360 Cambará do Sul";26;26;9420,73;8265,01;-;-;1155,72;-;-;362,34;362,34;179;6,9;1;3,85
"430370 Campina das Missões";45;45;34725,60;29650,21;-;-;5075,39;-;-;771,68;771,68;581;12,9;5;11,11
"430380 Campinas do Sul";13;13;4674,16;3972,03;-;-;702,13;-;-;359,55;359,55;51;3,9;-;-
"430390 Campo Bom";286;286;343648,89;282218,90;-;-;61429,99;-;-;1201,57;1201,57;1117;3,9;24;8,39
"430400 Campo Novo";13;13;7585,50;7011,63;-;-;573,87;-;-;583,50;583,50;52;4,0;-;-
"430420 Candelária";160;160;97361,44;79696,92;-;-;17664,52;-;-;608,51;608,51;1079;6,7;13;8,13
"430430 Cândido Godói";59;59;35781,66;31299,03;-;-;4482,63;-;-;606,47;606,47;242;4,1;4;6,78
"430440 Canela";146;146;98058,94;71592,10;-;-;26466,84;-;-;671,64;671,64;672;4,6;7;4,79
"430450 Canguçu";179;179;217167,09;178336,92;-;-;38830,17;-;-;1213,22;1213,22;903;5,0;19;10,61
"430460 Canoas";2487;2487;5625975,68;4693032,82;-;-;932942,86;-;-;2262,15;2262,15;14467;5,8;204;8,20
"430463 Capão da Canoa";269;269;235962,56;185713,83;-;-;50248,73;-;-;877,18;877,18;1031;3,8;18;6,69
"430470 Carazinho";503;503;737949,37;598398,06;-;-;139551,31;-;-;1467,10;1467,10;2281;4,5;43;8,55
"430480 Carlos Barbosa";90;90;75017,45;58911,96;-;-;16105,49;-;-;833,53;833,53;267;3,0;2;2,22
"430490 Casca";37;37;21217,72;15788,92;-;-;5428,80;-;-;573,45;573,45;187;5,1;1;2,70
"430510 Caxias do Sul";1923;2061;5681732,50;4792138,36;-;-;889594,14;-;-;2756,78;2954,62;14518;7,5;133;6,92
"430520 Cerro Largo";39;39;26862,69;22684,39;-;-;4178,30;-;-;688,79;688,79;130;3,3;4;10,26
"430530 Chapada";16;16;11162,19;9465,28;-;-;1696,91;-;-;697,64;697,64;72;4,5;-;-
"430535 Charqueadas";105;105;246944,16;210706,83;-;-;36237,33;-;-;2351,85;2351,85;849;8,1;10;9,52
"430540 Chiapetta";25;25;17126,06;14980,54;-;-;2145,52;-;-;685,04;685,04;135;5,4;2;8,00
"430570 Condor";30;30;16655,19;13968,78;-;-;2686,41;-;-;555,17;555,17;140;4,7;2;6,67
"430580 Constantina";37;37;27742,17;23406,06;-;-;4336,11;-;-;749,79;749,79;102;2,8;3;8,11
"430590 Coronel Bicaco";30;30;15866,55;13640,96;-;-;2225,59;-;-;528,88;528,88;144;4,8;2;6,67
"430600 Crissiumal";44;44;27114,90;22897,15;-;-;4217,75;-;-;616,25;616,25;195;4,4;2;4,55
"430610 Cruz Alta";354;354;891982,94;736322,58;-;-;155660,36;-;-;2519,73;2519,73;2260;6,4;44;12,43
"430620 Cruzeiro do Sul";11;11;7924,47;6670,53;-;-;1253,94;-;-;720,41;720,41;60;5,5;3;27,27
"430630 David Canabarro";24;24;20044,74;16059,34;-;-;3985,40;-;-;835,20;835,20;109;4,5;-;-
"430640 Dois Irmãos";138;138;87074,31;64552,93;-;-;22521,38;-;-;630,97;630,97;722;5,2;1;0,72
"430645 Dois Lajeados";30;30;15968,80;13551,33;-;-;2417,47;-;-;532,29;532,29;165;5,5;-;-
"430650 Dom Feliciano";13;13;13938,63;11462,56;-;-;2476,07;-;-;1072,20;1072,20;44;3,4;1;7,69
"430660 Dom Pedrito";176;176;155680,67;127577,20;-;-;28103,47;-;-;884,55;884,55;1278;7,3;16;9,09
"430680 Encantado";177;177;375434,84;313562,12;-;-;61872,72;-;-;2121,10;2121,10;966;5,5;11;6,21
"430690 Encruzilhada do Sul";136;136;67899,42;53535,07;-;-;14364,35;-;-;499,26;499,26;405;3,0;5;3,68
"430700 Erechim";1025;1025;2307180,40;1894076,79;-;-;413103,61;-;-;2250,91;2250,91;4324;4,2;67;6,54
"430750 Espumoso";130;130;252662,66;210718,34;-;-;41944,32;-;-;1943,56;1943,56;656;5,0;8;6,15
"430760 Estância Velha";67;67;49976,19;41130,89;-;-;8845,30;-;-;745,91;745,91;445;6,6;2;2,99
"430770 Esteio";332;332;441324,63;366302,62;-;-;75022,01;-;-;1329,29;1329,29;2003;6,0;22;6,63
"430780 Estrela";287;287;749435,70;632416,92;-;-;117018,78;-;-;2611,27;2611,27;1288;4,5;27;9,41
"430790 Farroupilha";413;413;748244,20;623892,97;-;-;124351,23;-;-;1811,73;1811,73;1385;3,4;16;3,87
"430800 Faxinal do Soturno";103;103;239416,80;200653,28;-;-;38763,52;-;-;2324,43;2324,43;419;4,1;10;9,71
"430810 Feliz";64;64;34559,22;27088,69;-;-;7470,53;-;-;539,99;539,99;256;4,0;6;9,38
"430820 Flores da Cunha";62;62;41436,90;32656,92;-;-;8779,98;-;-;668,34;668,34;198;3,2;4;6,45
"430845 Fortaleza dos Valos";5;5;1726,03;1543,63;-;-;182,40;-;-;345,21;345,21;15;3,0;-;-
"430850 Frederico Westphalen";74;74;108193,25;90094,34;-;-;18098,91;-;-;1462,07;1462,07;536;7,2;1;1,35
"430860 Garibaldi";99;99;223433,14;187046,81;-;-;36386,33;-;-;2256,90;2256,90;374;3,8;7;7,07
"430870 Gaurama";9;9;6670,82;5813,15;-;-;857,67;-;-;741,20;741,20;43;4,8;1;11,11
"430890 Getúlio Vargas";72;72;55810,18;44200,19;-;-;11609,99;-;-;775,14;775,14;407;5,7;1;1,39
"430900 Giruá";85;85;73283,74;63756,92;-;-;9526,82;-;-;862,16;862,16;336;4,0;7;8,24
"430910 Gramado";253;253;726883,55;606366,77;-;-;120516,78;-;-;2873,06;2873,06;851;3,4;14;5,53
"430920 Gravataí";473;473;942245,34;789539,15;-;-;152706,19;-;-;1992,06;1992,06;3510;7,4;71;15,01
"430925 Guabiju";2;2;465,57;389,54;-;-;76,03;-;-;232,78;232,78;5;2,5;1;50,00
"430940 Guaporé";100;100;75845,45;61031,62;-;-;14813,83;-;-;758,45;758,45;421;4,2;4;4,00
"430950 Guarani das Missões";54;54;32021,42;27990,51;-;-;4030,91;-;-;592,99;592,99;269;5,0;1;1,85
"430710 Herval";8;8;2830,39;2514,52;-;-;315,87;-;-;353,80;353,80;37;4,6;-;-
"430960 Horizontina";73;73;50520,23;42133,32;-;-;8386,91;-;-;692,06;692,06;277;3,8;5;6,85
"430970 Humaitá";3;3;1085,33;923,70;-;-;161,63;-;-;361,78;361,78;16;5,3;1;33,33
"431000 Ibirubá";61;61;31330,88;24765,58;-;-;6565,30;-;-;513,62;513,62;139;2,3;2;3,28
"431010 Igrejinha";423;423;251501,45;174089,51;-;-;77411,94;-;-;594,57;594,57;1065;2,5;15;3,55
"431020 Ijuí";659;659;2143549,13;1782612,41;-;-;360936,72;-;-;3252,73;3252,73;2962;4,5;22;3,34
"431030 Ilópolis";28;28;19011,42;16286,81;-;-;2724,61;-;-;678,98;678,98;193;6,9;1;3,57
"431050 Iraí";71;71;47538,09;41198,98;-;-;6339,11;-;-;669,55;669,55;636;9,0;1;1,41
"431060 Itaqui";183;183;113181,21;90248,20;-;-;22933,01;-;-;618,48;618,48;683;3,7;16;8,74
"431075 Ivorá";14;14;9926,49;8846,32;-;-;1080,17;-;-;709,03;709,03;60;4,3;3;21,43
"431080 Ivoti";71;71;42343,26;34804,75;-;-;7538,51;-;-;596,38;596,38;479;6,7;3;4,23
"431085 Jaboticaba";33;33;27679,10;24219,00;-;-;3460,10;-;-;838,76;838,76;414;12,5;2;6,06
"431100 Jaguarão";131;131;60825,85;47839,50;-;-;12986,35;-;-;464,32;464,32;470;3,6;3;2,29
"431110 Jaguari";56;56;28719,50;23988,21;-;-;4731,29;-;-;512,85;512,85;285;5,1;4;7,14
"431112 Jaquirana";2;2;1246,81;1135,09;-;-;111,72;-;-;623,40;623,40;7;3,5;-;-
"431120 Júlio de Castilhos";24;24;10730,52;8995,13;-;-;1735,39;-;-;447,11;447,11;79;3,3;1;4,17
"431130 Lagoa Vermelha";123;123;100863,41;79283,43;-;-;21579,98;-;-;820,03;820,03;663;5,4;7;5,69
"431140 Lajeado";566;566;1678488,52;1352994,36;-;-;325494,16;-;-;2965,53;2965,53;2676;4,7;48;8,48
"431150 Lavras do Sul";10;10;5527,58;4992,06;-;-;535,52;-;-;552,76;552,76;46;4,6;1;10,00
"431180 Marau";161;161;111199,26;88395,14;-;-;22804,12;-;-;690,68;690,68;735;4,6;8;4,97
"431190 Marcelino Ramos";46;46;22732,87;19014,74;-;-;3718,13;-;-;494,19;494,19;598;13,0;2;4,35
"431205 Marques de Souza";38;38;29575,12;25479,65;-;-;4095,47;-;-;778,29;778,29;132;3,5;-;-
"431210 Mata";11;11;4842,26;4109,99;-;-;732,27;-;-;440,21;440,21;28;2,5;-;-
"431220 Maximiliano de Almeida";18;18;12924,18;11384,77;-;-;1539,41;-;-;718,01;718,01;92;5,1;2;11,11
"431240 Montenegro";463;463;758382,34;631772,81;-;-;126609,53;-;-;1637,97;1637,97;3035;6,6;58;12,53
"431250 Mostardas";13;13;11410,19;9445,59;-;-;1964,60;-;-;877,71;877,71;49;3,8;1;7,69
"431260 Muçum";16;16;12430,22;11077,02;-;-;1353,20;-;-;776,89;776,89;69;4,3;-;-
"431265 Não-Me-Toque";51;51;25882,17;20063,48;-;-;5818,69;-;-;507,49;507,49;191;3,7;3;5,88
"431270 Nonoai";175;175;120877,66;98300,73;213,03;-;22244,67;-;-;690,73;690,73;842;4,8;6;3,43
"431290 Nova Bassano";35;35;38361,59;32483,33;-;-;5878,26;-;-;1096,05;1096,05;166;4,7;2;5,71
"431300 Nova Bréscia";25;25;18485,12;15560,28;-;-;2924,84;-;-;739,40;739,40;145;5,8;3;12,00
"431310 Nova Palma";48;48;30550,47;26323,47;-;-;4227,00;-;-;636,47;636,47;505;10,5;1;2,08
"431320 Nova Petrópolis";93;93;60427,06;48117,71;-;-;12309,35;-;-;649,75;649,75;416;4,5;7;7,53
"431330 Nova Prata";133;133;89241,03;69523,85;-;-;19717,18;-;-;670,99;670,99;502;3,8;9;6,77
"431340 Novo Hamburgo";1186;1189;2743923,79;2253305,99;-;-;490617,80;-;-;2307,76;2313,60;7178;6,1;126;10,62
"431350 Osório";256;256;514719,67;426347,23;-;-;88372,44;-;-;2010,62;2010,62;1377;5,4;24;9,38
"431360 Paim Filho";39;39;22995,72;19952,57;-;-;3043,15;-;-;589,63;589,63;273;7,0;2;5,13
"431365 Palmares do Sul";27;27;15595,01;13728,61;-;-;1866,40;-;-;577,59;577,59;232;8,6;7;25,93
"431370 Palmeira das Missões";247;247;152210,63;114011,48;-;-;38199,15;-;-;616,24;616,24;779;3,2;18;7,29
"431380 Palmitinho";111;111;54187,96;45539,91;-;-;8648,05;-;-;488,18;488,18;430;3,9;5;4,50
"431390 Panambi";186;186;147972,23;116025,00;-;-;31947,23;-;-;795,55;795,55;483;2,6;7;3,76
"431400 Paraí";21;21;10096,56;8234,92;-;-;1861,64;-;-;480,79;480,79;131;6,2;1;4,76
"431402 Paraíso do Sul";26;26;12901,77;11750,87;-;-;1150,90;-;-;496,22;496,22;118;4,5;2;7,69
"431405 Parobé";501;501;843887,12;676263,68;-;-;167623,44;-;-;1684,41;1684,41;1755;3,5;36;7,19
"431410 Passo Fundo";2552;2560;9273512,32;7884008,30;-;-;1389504,02;-;-;3622,47;3633,82;16159;6,3;174;6,82
