 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mar/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"420070 Alfredo Wagner";74;74;25147,82;21664,64;-;-;3483,18;-;-;339,84;339,84;180;2,4;2;2,70
"420090 Angelina";35;35;31296,58;24835,88;-;-;6460,70;-;-;894,19;894,19;121;3,5;5;14,29
"420100 Anita Garibaldi";42;42;22941,11;20650,56;-;-;2290,55;-;-;546,22;546,22;158;3,8;3;7,14
"420110 Anitápolis";23;23;9423,79;8302,58;-;-;1121,21;-;-;409,73;409,73;62;2,7;1;4,35
"420140 Araranguá";512;512;1377810,82;1154733,95;-;-;223076,87;-;-;2691,04;2691,04;2463;4,8;69;13,48
"420150 Armazém";48;48;57687,40;46932,64;-;-;10754,76;-;-;1201,82;1201,82;248;5,2;11;22,92
"420160 Arroio Trinta";72;72;43872,15;35829,34;-;-;8042,81;-;-;609,34;609,34;120;1,7;-;-
"420200 Balneário Camboriú";888;888;1866172,65;1563196,27;530,60;-;302076,38;-;-;2101,55;2101,55;4866;5,5;75;8,45
"420230 Biguaçu";247;247;507307,72;406182,31;-;-;101125,41;-;-;2053,88;2053,88;1380;5,6;32;12,96
"420240 Blumenau";2115;2115;6587749,75;5478075,75;-;-;1109674,00;-;-;3114,78;3114,78;9260;4,4;146;6,90
"420260 Bom Retiro";64;64;74966,49;60485,55;-;-;14480,94;-;-;1171,35;1171,35;463;7,2;8;12,50
"420280 Braço do Norte";125;125;111190,70;85065,88;-;-;26124,82;-;-;889,53;889,53;497;4,0;7;5,60
"420290 Brusque";631;631;656654,77;532551,22;-;-;124103,55;-;-;1040,66;1040,66;2633;4,2;42;6,66
"420300 Caçador";364;364;879747,35;726481,12;-;-;153266,23;-;-;2416,89;2416,89;1782;4,9;41;11,26
"420310 Caibi";32;32;16824,41;14857,62;-;-;1966,79;-;-;525,76;525,76;139;4,3;3;9,38
"420320 Camboriú";63;63;73842,58;55050,72;1199,88;-;16033,63;-;-;1172,10;1172,10;272;4,3;-;-
"420330 Campo Alegre";36;36;27384,70;19454,63;2193,64;-;4790,88;-;-;760,69;760,69;103;2,9;4;11,11
"420340 Campo Belo do Sul";23;23;9719,24;8565,25;-;-;1153,99;-;-;422,58;422,58;88;3,8;-;-
"420350 Campo Erê";42;42;22629,83;17576,66;-;-;5053,17;-;-;538,81;538,81;122;2,9;2;4,76
"420360 Campos Novos";194;194;146537,42;114741,20;-;-;31796,22;-;-;755,35;755,35;537;2,8;11;5,67
"420370 Canelinha";26;26;12322,90;10370,65;-;-;1952,25;-;-;473,96;473,96;83;3,2;4;15,38
"420380 Canoinhas";201;201;321714,46;262881,61;-;-;58832,85;-;-;1600,57;1600,57;724;3,6;15;7,46
"420390 Capinzal";141;141;111500,50;87174,93;-;-;24325,57;-;-;790,78;790,78;464;3,3;11;7,80
"420410 Caxambu do Sul";21;21;17960,39;15110,87;-;-;2849,52;-;-;855,26;855,26;71;3,4;1;4,76
"420420 Chapecó";1508;1508;3080293,67;2474154,51;-;-;606139,16;-;-;2042,64;2042,64;6446;4,3;135;8,95
"420430 Concórdia";552;552;1935473,55;1628535,08;-;-;306938,47;-;-;3506,29;3506,29;2579;4,7;31;5,62
"420440 Coronel Freitas";11;11;6853,10;5382,65;-;-;1470,45;-;-;623,01;623,01;24;2,2;3;27,27
"420455 Correia Pinto";19;19;6872,52;6133,54;-;-;738,98;-;-;361,71;361,71;73;3,8;2;10,53
"420460 Criciúma";1246;1246;3715756,44;3031900,91;16680,68;-;662377,48;-;-;2982,15;2982,15;6149;4,9;105;8,43
"420470 Cunha Porã";12;12;10774,59;8209,07;-;-;2565,52;-;-;897,88;897,88;44;3,7;-;-
"420480 Curitibanos";418;418;980415,25;807672,38;-;-;172742,87;-;-;2345,49;2345,49;2805;6,7;37;8,85
"420490 Descanso";59;59;63227,32;51472,70;-;-;11754,62;-;-;1071,65;1071,65;319;5,4;5;8,47
"420500 Dionísio Cerqueira";70;70;37634,11;28163,67;-;-;9470,44;-;-;537,63;537,63;162;2,3;3;4,29
"420530 Faxinal dos Guedes";79;79;89576,11;70352,73;-;-;19223,38;-;-;1133,87;1133,87;431;5,5;2;2,53
"420540 Florianópolis";3705;3716;5913182,72;4789087,86;241,20;-;1123594,86;-;-;1591,28;1596,00;19869;5,4;219;5,91
"420550 Fraiburgo";168;168;146874,65;115456,65;-;-;31418,00;-;-;874,25;874,25;713;4,2;19;11,31
"420590 Gaspar";196;196;289154,70;241401,34;-;-;47753,36;-;-;1475,28;1475,28;614;3,1;16;8,16
"420640 Guaraciaba";77;77;69012,62;56301,61;-;-;12711,01;-;-;896,27;896,27;359;4,7;15;19,48
"420660 Guarujá do Sul";20;20;8562,79;6955,81;-;-;1606,98;-;-;428,14;428,14;43;2,1;1;5,00
"420690 Ibirama";340;340;730205,61;610589,08;-;-;119616,53;-;-;2147,66;2147,66;1300;3,8;15;4,41
"420700 Içara";249;249;582024,68;481419,32;-;-;100605,36;-;-;2337,45;2337,45;1050;4,2;33;13,25
"420730 Imbituba";311;311;835571,17;701138,58;-;-;134432,59;-;-;2686,72;2686,72;1527;4,9;70;22,51
"420750 Indaial";247;247;714457,42;598095,02;-;-;116362,40;-;-;2892,54;2892,54;1123;4,5;25;10,12
"420760 Ipira";13;13;9480,49;7862,23;-;-;1618,26;-;-;729,27;729,27;39;3,0;1;7,69
"420765 Iporã do Oeste";91;91;110681,61;88623,82;-;-;22057,79;-;-;1216,28;1216,28;476;5,2;5;5,49
"420770 Ipumirim";14;14;14816,57;12761,25;-;-;2055,32;-;-;1058,33;1058,33;60;4,3;-;-
"420790 Irineópolis";29;29;25595,73;21318,50;-;-;4277,23;-;-;882,61;882,61;124;4,3;3;10,34
"420800 Itá";38;38;35377,77;28428,05;577,58;-;6078,19;-;-;930,99;930,99;115;3,0;4;10,53
"420810 Itaiópolis";43;43;54342,92;44076,52;-;-;10266,40;-;-;1263,79;1263,79;194;4,5;2;4,65
"420820 Itajaí";2215;2215;7436187,88;6240023,79;-;-;1196164,09;-;-;3357,20;3357,20;12517;5,7;216;9,75
"420830 Itapema";98;98;155665,57;126425,73;-;-;29239,84;-;-;1588,42;1588,42;530;5,4;35;35,71
"420840 Itapiranga";63;63;60763,62;47595,07;-;-;13168,55;-;-;964,50;964,50;239;3,8;5;7,94
"420850 Ituporanga";199;199;349213,47;285752,04;-;-;63461,43;-;-;1754,84;1754,84;1075;5,4;30;15,08
"420870 Jacinto Machado";36;36;12495,85;10846,12;-;-;1649,73;-;-;347,11;347,11;164;4,6;2;5,56
"420880 Jaguaruna";40;40;43013,89;35066,32;-;-;7947,57;-;-;1075,35;1075,35;224;5,6;7;17,50
"420890 Jaraguá do Sul";1281;1281;2408409,16;1892059,45;10050,00;-;499859,71;-;-;1880,10;1880,10;5826;4,5;101;7,88
"420900 Joaçaba";666;666;1840541,71;1500970,63;-;-;339571,08;-;-;2763,58;2763,58;2886;4,3;41;6,16
"420910 Joinville";3679;3679;11401521,02;9355810,49;-;-;2045710,53;-;-;3099,08;3099,08;23100;6,3;283;7,69
"420930 Lages";1063;1063;3391498,49;2821512,71;-;-;569985,78;-;-;3190,50;3190,50;6823;6,4;131;12,32
"420960 Lauro Muller";26;26;16420,26;14387,31;-;-;2032,95;-;-;631,55;631,55;284;10,9;1;3,85
"420970 Lebon Régis";59;59;46079,07;37444,49;-;-;8634,58;-;-;781,00;781,00;171;2,9;2;3,39
"420985 Lindóia do Sul";47;47;41457,12;36831,43;-;-;4625,69;-;-;882,07;882,07;991;21,1;7;14,89
"421000 Luiz Alves";35;35;36506,21;29967,74;-;-;6538,47;-;-;1043,03;1043,03;203;5,8;8;22,86
"421003 Luzerna";68;68;77394,65;69293,22;-;-;8101,43;-;-;1138,16;1138,16;1196;17,6;3;4,41
"421010 Mafra";691;691;2314580,09;1879782,41;3170,33;-;430463,73;-;-;3349,61;3349,61;3674;5,3;61;8,83
"421030 Major Vieira";54;54;29878,71;24863,47;-;-;5015,24;-;-;553,31;553,31;95;1,8;-;-
"421050 Maravilha";216;216;340876,54;285627,16;-;-;55249,38;-;-;1578,13;1578,13;860;4,0;15;6,94
"421060 Massaranduba";14;14;5711,08;4591,77;-;-;1119,31;-;-;407,93;407,93;31;2,2;1;7,14
"421080 Meleiro";68;68;84029,92;68653,40;-;-;15376,52;-;-;1235,73;1235,73;377;5,5;6;8,82
"421090 Modelo";59;59;69308,41;56189,61;-;-;13118,80;-;-;1174,72;1174,72;315;5,3;5;8,47
"421100 Mondaí";97;97;120979,20;98457,53;-;-;22521,67;-;-;1247,21;1247,21;709;7,3;7;7,22
"421120 Morro da Fumaça";130;130;127669,58;107002,48;-;-;20667,10;-;-;982,07;982,07;847;6,5;7;5,38
"421140 Nova Erechim";12;12;5675,31;3521,62;-;-;2153,69;-;-;472,94;472,94;22;1,8;1;8,33
"421150 Nova Trento";67;67;128978,02;105331,30;-;-;23646,72;-;-;1925,05;1925,05;607;9,1;19;28,36
"421160 Nova Veneza";12;12;5803,13;4948,32;-;-;854,81;-;-;483,59;483,59;42;3,5;4;33,33
"421170 Orleans";82;82;68076,06;54475,82;-;-;13600,24;-;-;830,20;830,20;372;4,5;8;9,76
"421175 Otacílio Costa";101;101;123427,71;99439,39;-;-;23988,32;-;-;1222,06;1222,06;692;6,9;16;15,84
"421200 Palma Sola";60;60;44707,81;33512,86;-;-;11194,95;-;-;745,13;745,13;159;2,7;3;5,00
"421210 Palmitos";376;376;403371,46;343328,34;-;-;60043,12;-;-;1072,80;1072,80;3940;10,5;13;3,46
"421220 Papanduva";93;93;56300,43;44611,53;-;-;11688,90;-;-;605,38;605,38;642;6,9;7;7,53
"421250 Penha";144;144;219980,61;171085,70;1598,80;-;46254,30;-;-;1527,64;1527,64;737;5,1;7;4,86
"421260 Peritiba";4;4;887,70;748,07;-;-;139,63;-;-;221,92;221,92;9;2,3;-;-
"421290 Pinhalzinho";60;60;34112,11;23410,64;-;-;10701,47;-;-;568,54;568,54;130;2,2;2;3,33
"421320 Pomerode";191;191;167501,10;130632,15;184,52;-;36513,14;-;-;876,97;876,97;547;2,9;15;7,85
"421340 Ponte Serrada";140;140;178701,45;147289,47;-;-;31411,98;-;-;1276,44;1276,44;1159;8,3;4;2,86
"421360 Porto União";180;180;285286,47;225141,96;448,92;-;59337,94;-;-;1584,92;1584,92;512;2,8;16;8,89
"421370 Pouso Redondo";44;44;22255,12;19303,60;-;-;2951,52;-;-;505,80;505,80;151;3,4;3;6,82
"421380 Praia Grande";120;120;140324,89;114080,11;-;-;26244,78;-;-;1169,37;1169,37;858;7,2;16;13,33
"421400 Presidente Getúlio";33;33;19273,22;16297,01;-;-;2976,21;-;-;584,04;584,04;195;5,9;1;3,03
"421420 Quilombo";51;51;30367,83;25061,66;-;-;5306,17;-;-;595,45;595,45;428;8,4;1;1,96
"421450 Rio do Campo";71;71;22302,67;19604,53;-;-;2698,14;-;-;314,12;314,12;255;3,6;1;1,41
"421480 Rio do Sul";694;694;2200449,50;1780228,83;-;-;420220,67;-;-;3170,68;3170,68;4334;6,2;52;7,49
"421470 Rio dos Cedros";184;184;123407,93;85536,53;-;-;37871,40;-;-;670,70;670,70;526;2,9;5;2,72
"421490 Rio Fortuna";37;37;14053,56;11213,91;-;-;2839,65;-;-;379,83;379,83;58;1,6;1;2,70
"421500 Rio Negrinho";87;87;61958,82;48976,77;-;-;12982,05;-;-;712,17;712,17;500;5,7;8;9,20
"421530 Salete";1;1;175,97;149,20;-;-;26,77;-;-;175,97;175,97;2;2,0;-;-
"421540 Salto Veloso";19;19;11032,61;9153,04;-;-;1879,57;-;-;580,66;580,66;40;2,1;-;-
"421550 Santa Cecília";142;142;124738,39;101672,47;-;-;23065,92;-;-;878,44;878,44;1048;7,4;8;5,63
"421570 Santo Amaro da Imperatriz";47;47;42267,70;34830,59;-;-;7437,11;-;-;899,31;899,31;265;5,6;12;25,53
"421580 São Bento do Sul";376;376;590666,66;472718,76;-;-;117947,90;-;-;1570,92;1570,92;1223;3,3;31;8,24
"421590 São Bonifácio";25;25;13213,18;11595,84;-;-;1617,34;-;-;528,53;528,53;197;7,9;1;4,00
"421600 São Carlos";131;131;154266,61;124698,77;-;-;29567,84;-;-;1177,61;1177,61;617;4,7;16;12,21
"421620 São Francisco do Sul";151;151;167713,37;127534,63;-;-;40178,74;-;-;1110,68;1110,68;1031;6,8;22;14,57
"421630 São João Batista";94;94;52916,58;40327,48;-;-;12589,10;-;-;562,94;562,94;268;2,9;9;9,57
"421625 São João do Oeste";14;14;4151,50;3521,78;-;-;629,72;-;-;296,54;296,54;28;2,0;-;-
"421650 São Joaquim";206;206;261730,34;218411,40;-;-;43318,94;-;-;1270,54;1270,54;1348;6,5;31;15,05
"421660 São José";2048;2184;5525171,08;4632490,53;-;-;892680,55;-;-;2529,84;2697,84;17722;8,7;117;5,71
"421670 São José do Cedro";27;27;18135,71;14148,37;-;-;3987,34;-;-;671,69;671,69;82;3,0;5;18,52
"421690 São Lourenço do Oeste";119;119;89973,31;71121,17;-;-;18852,14;-;-;756,08;756,08;381;3,2;6;5,04
"421710 São Martinho";39;39;13836,55;11983,53;-;-;1853,02;-;-;354,78;354,78;86;2,2;2;5,13
"421720 São Miguel do Oeste";523;523;1266543,41;1056055,50;-;-;210487,91;-;-;2421,69;2421,69;2751;5,3;113;21,61
"421725 São Pedro de Alcântara";48;58;83040,48;69306,50;-;-;13733,98;-;-;1431,73;1730,01;2778;57,9;3;6,25
"421730 Saudades";21;21;9497,47;8145,31;-;-;1352,16;-;-;452,26;452,26;66;3,1;3;14,29
"421750 Seara";73;73;88595,95;70722,50;-;-;17873,45;-;-;1213,64;1213,64;357;4,9;3;4,11
"421770 Sombrio";103;103;108404,53;83758,28;2505,49;-;20864,21;-;-;1052,47;1052,47;367;3,6;23;22,33
"421780 Taió";82;82;36157,25;27461,08;-;-;8696,17;-;-;440,94;440,94;213;2,6;7;8,54
"421790 Tangará";31;31;35404,07;28651,78;-;-;6752,29;-;-;1142,07;1142,07;142;4,6;1;3,23
"421800 Tijucas";60;60;38432,92;31547,11;-;-;6885,81;-;-;640,55;640,55;232;3,9;1;1,67
"421810 Timbé do Sul";30;30;15003,30;12704,49;-;-;2298,81;-;-;500,11;500,11;88;2,9;-;-
"421820 Timbó";97;97;899594,63;771861,67;-;-;127732,96;-;-;9274,17;9274,17;788;8,1;16;16,49
"421830 Três Barras";172;172;140043,46;110901,36;-;-;29142,10;-;-;814,21;814,21;938;5,5;1;0,58
"421840 Treze de Maio";77;77;66619,32;53947,29;-;-;12672,03;-;-;865,19;865,19;233;3,0;8;10,39
"421860 Trombudo Central";18;63;111156,73;102904,95;-;-;8251,78;-;-;1764,39;6175,37;1473;81,8;9;50,00
"421870 Tubarão";1228;1228;2759803,82;2253853,09;-;-;505950,73;-;-;2247,40;2247,40;6029;4,9;87;7,08
"421875 Tunápolis";41;41;43156,40;37897,16;-;-;5259,24;-;-;1052,60;1052,60;714;17,4;1;2,44
"421880 Turvo";32;32;32412,77;26377,75;-;-;6035,02;-;-;1012,90;1012,90;169;5,3;5;15,63
"421890 Urubici";30;30;37245,40;30384,44;-;-;6860,96;-;-;1241,51;1241,51;224;7,5;6;20,00
"421900 Urussanga";111;111;95761,25;78782,02;-;-;16979,23;-;-;862,71;862,71;859;7,7;14;12,61
"421910 Vargeão";9;9;4180,12;3702,34;-;-;477,78;-;-;464,46;464,46;34;3,8;-;-
"421920 Vidal Ramos";1;1;614,42;536,07;-;-;78,35;-;-;614,42;614,42;4;4,0;-;-
"421930 Videira";294;294;373280,27;307241,70;-;-;66038,57;-;-;1269,66;1269,66;1331;4,5;37;12,59
"421935 Vitor Meireles";10;10;3768,25;3328,27;-;-;439,98;-;-;376,82;376,82;27;2,7;-;-
"421950 Xanxerê";561;561;2572865,94;2124177,12;-;-;448688,82;-;-;4586,21;4586,21;3764;6,7;122;21,75
"421960 Xavantina";12;12;5015,58;4268,90;-;-;746,68;-;-;417,96;417,96;58;4,8;-;-
"421970 Xaxim";175;175;194062,25;155537,97;-;-;38524,28;-;-;1108,93;1108,93;728;4,2;28;16,00
"430003 Aceguá";34;34;14297,54;10971,79;-;-;3325,75;-;-;420,52;420,52;121;3,6;3;8,82
"430010 Agudo";84;84;78856,33;65385,63;-;-;13470,70;-;-;938,77;938,77;337;4,0;9;10,71
"430020 Ajuricaba";18;18;19382,28;16275,17;-;-;3107,11;-;-;1076,79;1076,79;219;12,2;3;16,67
"430030 Alecrim";47;47;54142,32;44331,31;-;-;9811,01;-;-;1151,96;1151,96;291;6,2;5;10,64
"430040 Alegrete";495;495;1279580,95;1073508,32;-;-;206072,63;-;-;2585,01;2585,01;3579;7,2;89;17,98
"430050 Alpestre";44;44;28589,89;23168,96;-;-;5420,93;-;-;649,77;649,77;113;2,6;2;4,55
"430060 Alvorada";657;657;763854,39;592900,80;-;-;170953,59;-;-;1162,64;1162,64;3419;5,2;162;24,66
"430064 Ametista do Sul";23;23;30426,14;24640,77;-;-;5785,37;-;-;1322,88;1322,88;109;4,7;1;4,35
"430070 Anta Gorda";28;28;24150,16;20194,36;-;-;3955,80;-;-;862,51;862,51;99;3,5;2;7,14
"430080 Antônio Prado";52;52;50617,16;40931,45;-;-;9685,71;-;-;973,41;973,41;232;4,5;3;5,77
"430090 Aratiba";32;32;27962,55;22639,46;-;-;5323,09;-;-;873,83;873,83;87;2,7;1;3,13
"430100 Arroio do Meio";183;183;181860,90;143757,42;-;-;38103,48;-;-;993,78;993,78;862;4,7;7;3,83
"430120 Arroio do Tigre";84;84;69415,81;57614,96;-;-;11800,85;-;-;826,38;826,38;566;6,7;8;9,52
"430130 Arroio Grande";34;34;34654,44;29196,54;-;-;5457,90;-;-;1019,25;1019,25;188;5,5;4;11,76
"430140 Arvorezinha";64;64;62531,14;50748,45;-;-;11782,69;-;-;977,05;977,05;341;5,3;7;10,94
"430150 Augusto Pestana";15;15;15333,26;13326,60;-;-;2006,66;-;-;1022,22;1022,22;221;14,7;2;13,33
"430160 Bagé";586;586;1260672,29;1051394,73;-;-;209277,56;-;-;2151,32;2151,32;3801;6,5;103;17,58
"430210 Bento Gonçalves";474;474;1285784,46;1078582,59;-;-;207201,87;-;-;2712,63;2712,63;2775;5,9;35;7,38
"430220 Boa Vista do Buricá";36;36;43412,38;35178,15;-;-;8234,23;-;-;1205,90;1205,90;171;4,8;3;8,33
"430230 Bom Jesus";35;35;32215,40;26579,24;-;-;5636,16;-;-;920,44;920,44;265;7,6;1;2,86
"430235 Bom Princípio";51;51;45256,68;36965,14;-;-;8291,54;-;-;887,39;887,39;234;4,6;8;15,69
"430240 Bom Retiro do Sul";42;42;46748,74;38898,05;-;-;7850,69;-;-;1113,07;1113,07;249;5,9;4;9,52
"430245 Boqueirão do Leão";46;46;31281,45;26576,75;-;-;4704,70;-;-;680,03;680,03;267;5,8;2;4,35
"430270 Butiá";75;75;109175,62;87115,64;-;-;22059,98;-;-;1455,67;1455,67;510;6,8;15;20,00
"430280 Caçapava do Sul";174;174;179429,76;144981,62;-;-;34448,14;-;-;1031,21;1031,21;1102;6,3;24;13,79
"430290 Cacequi";27;27;12894,23;11261,29;-;-;1632,94;-;-;477,56;477,56;241;8,9;1;3,70
"430300 Cachoeira do Sul";467;467;1151276,60;961393,32;-;-;189883,28;-;-;2465,26;2465,26;2601;5,6;48;10,28
"430310 Cachoeirinha";382;382;1006165,11;819847,84;-;-;186317,27;-;-;2633,94;2633,94;2357;6,2;82;21,47
"430330 Caibaté";25;25;23785,19;19295,45;-;-;4489,74;-;-;951,41;951,41;109;4,4;1;4,00
"430340 Caiçara";24;24;22098,71;18801,80;-;-;3296,91;-;-;920,78;920,78;310;12,9;1;4,17
"430350 Camaquã";380;380;807199,51;680728,21;-;-;126471,30;-;-;2124,21;2124,21;2003;5,3;53;13,95
"430360 Cambará do Sul";45;45;10391,91;9040,83;-;-;1351,08;-;-;230,93;230,93;322;7,2;5;11,11
"430370 Campina das Missões";36;36;23296,98;20111,87;-;-;3185,11;-;-;647,14;647,14;415;11,5;-;-
"430380 Campinas do Sul";17;17;21993,06;17889,74;-;-;4103,32;-;-;1293,71;1293,71;97;5,7;1;5,88
"430390 Campo Bom";269;269;336572,39;287060,84;-;-;49511,55;-;-;1251,20;1251,20;1546;5,7;79;29,37
"430400 Campo Novo";19;19;12137,62;9958,68;-;-;2178,94;-;-;638,82;638,82;66;3,5;-;-
"430420 Candelária";183;183;154421,13;125952,31;-;-;28468,82;-;-;843,83;843,83;1413;7,7;14;7,65
"430430 Cândido Godói";59;59;40372,00;34502,79;-;-;5869,21;-;-;684,27;684,27;245;4,2;3;5,08
"430440 Canela";231;231;252128,83;196553,42;-;-;55575,41;-;-;1091,47;1091,47;1240;5,4;30;12,99
"430450 Canguçu";196;196;276038,95;229709,26;-;-;46329,69;-;-;1408,36;1408,36;1261;6,4;22;11,22
"430460 Canoas";2425;2426;5855939,53;4884177,44;-;-;971762,09;-;-;2413,83;2414,82;17672;7,3;247;10,19
"430463 Capão da Canoa";437;437;491222,48;394481,23;-;-;96741,25;-;-;1124,08;1124,08;2228;5,1;48;10,98
"430470 Carazinho";425;425;716947,93;591505,19;-;-;125442,74;-;-;1686,94;1686,94;2233;5,3;57;13,41
"430480 Carlos Barbosa";83;83;84203,99;69318,87;-;-;14885,12;-;-;1014,51;1014,51;352;4,2;6;7,23
"430490 Casca";12;12;6110,93;4553,84;-;-;1557,09;-;-;509,24;509,24;50;4,2;-;-
"430510 Caxias do Sul";1925;2071;6226874,42;5251159,31;-;-;975715,11;-;-;3006,70;3234,74;15029;7,8;165;8,57
"430520 Cerro Largo";50;50;46398,68;38372,82;-;-;8025,86;-;-;927,97;927,97;195;3,9;2;4,00
"430530 Chapada";18;18;17953,99;14563,19;-;-;3390,80;-;-;997,44;997,44;109;6,1;2;11,11
"430535 Charqueadas";103;103;716962,27;613791,02;-;-;103171,25;-;-;6960,80;6960,80;1126;10,9;17;16,50
"430540 Chiapetta";24;24;21568,97;17844,15;-;-;3724,82;-;-;898,71;898,71;101;4,2;4;16,67
"430570 Condor";35;35;21468,28;17515,50;-;-;3952,78;-;-;613,38;613,38;322;9,2;1;2,86
"430580 Constantina";32;32;38555,16;31716,22;-;-;6838,94;-;-;1204,85;1204,85;162;5,1;4;12,50
"430590 Coronel Bicaco";46;46;51972,58;42162,89;-;-;9809,69;-;-;1129,84;1129,84;221;4,8;4;8,70
"430600 Crissiumal";76;76;57259,42;47116,00;-;-;10143,42;-;-;753,41;753,41;356;4,7;3;3,95
"430610 Cruz Alta";348;348;1352835,37;1122466,63;-;-;230368,74;-;-;3887,46;3887,46;2335;6,7;82;23,56
"430620 Cruzeiro do Sul";27;27;33114,44;27094,37;-;-;6020,07;-;-;1226,46;1226,46;124;4,6;6;22,22
"430630 David Canabarro";44;44;46928,64;37662,01;-;-;9266,63;-;-;1066,56;1066,56;200;4,5;4;9,09
"430640 Dois Irmãos";118;118;121246,19;95891,42;-;-;25354,77;-;-;1027,51;1027,51;885;7,5;8;6,78
"430645 Dois Lajeados";45;45;41197,70;34184,81;-;-;7012,89;-;-;915,50;915,50;320;7,1;-;-
"430650 Dom Feliciano";19;19;20823,79;17213,34;-;-;3610,45;-;-;1095,99;1095,99;83;4,4;1;5,26
"430660 Dom Pedrito";175;175;516909,00;436395,97;-;-;80513,03;-;-;2953,77;2953,77;1164;6,7;20;11,43
"430680 Encantado";206;206;441981,18;370765,60;-;-;71215,58;-;-;2145,54;2145,54;1217;5,9;15;7,28
"430690 Encruzilhada do Sul";113;113;84571,07;67760,79;-;-;16810,28;-;-;748,42;748,42;402;3,6;13;11,50
"430700 Erechim";851;851;2110256,76;1730555,66;-;-;379701,10;-;-;2479,74;2479,74;3849;4,5;90;10,58
"430750 Espumoso";104;104;206750,06;169966,81;-;-;36783,25;-;-;1987,98;1987,98;459;4,4;6;5,77
"430760 Estância Velha";97;97;77736,46;64224,49;-;-;13511,97;-;-;801,41;801,41;582;6,0;6;6,19
"430770 Esteio";422;422;510340,88;427807,55;-;-;82533,33;-;-;1209,34;1209,34;2711;6,4;42;9,95
"430780 Estrela";264;264;876095,85;740812,84;-;-;135283,01;-;-;3318,54;3318,54;1531;5,8;31;11,74
"430790 Farroupilha";367;367;1295572,82;1097463,40;-;-;198109,42;-;-;3530,17;3530,17;1962;5,3;36;9,81
"430800 Faxinal do Soturno";85;85;374233,01;319210,66;-;-;55022,35;-;-;4402,74;4402,74;551;6,5;16;18,82
"430810 Feliz";82;82;67672,14;54444,86;-;-;13227,28;-;-;825,27;825,27;425;5,2;10;12,20
"430820 Flores da Cunha";75;75;68329,84;53258,21;-;-;15071,63;-;-;911,06;911,06;252;3,4;5;6,67
"430845 Fortaleza dos Valos";13;13;11482,51;9512,36;-;-;1970,15;-;-;883,27;883,27;93;7,2;-;-
"430850 Frederico Westphalen";242;242;235557,49;192418,70;-;-;43138,79;-;-;973,38;973,38;1171;4,8;13;5,37
"430860 Garibaldi";96;96;572286,65;490582,54;-;-;81704,11;-;-;5961,32;5961,32;690;7,2;10;10,42
"430870 Gaurama";9;9;10924,76;9405,59;-;-;1519,17;-;-;1213,86;1213,86;38;4,2;1;11,11
"430890 Getúlio Vargas";132;132;105573,11;83396,76;-;-;22176,35;-;-;799,80;799,80;684;5,2;8;6,06
"430900 Giruá";64;64;64328,97;56606,47;-;-;7722,50;-;-;1005,14;1005,14;356;5,6;8;12,50
"430910 Gramado";274;274;767994,10;640330,91;-;-;127663,19;-;-;2802,90;2802,90;1160;4,2;34;12,41
"430920 Gravataí";779;779;1056380,84;866050,20;-;-;190330,64;-;-;1356,07;1356,07;4973;6,4;120;15,40
"430925 Guabiju";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;69;69,0;-;-
"430940 Guaporé";108;108;124530,19;101784,40;-;-;22745,79;-;-;1153,06;1153,06;514;4,8;9;8,33
"430950 Guarani das Missões";54;54;37089,27;32283,05;-;-;4806,22;-;-;686,84;686,84;265;4,9;6;11,11
"430710 Herval";7;7;2456,19;2162,46;-;-;293,73;-;-;350,88;350,88;37;5,3;1;14,29
"430960 Horizontina";70;70;63213,75;51660,62;-;-;11553,13;-;-;903,05;903,05;307;4,4;5;7,14
"430970 Humaitá";3;3;1557,60;1431,73;-;-;125,87;-;-;519,20;519,20;4;1,3;1;33,33
"431000 Ibirubá";114;114;114135,09;93337,94;-;-;20797,15;-;-;1001,18;1001,18;352;3,1;4;3,51
"431010 Igrejinha";238;238;465562,24;383823,63;-;-;81738,61;-;-;1956,14;1956,14;1150;4,8;45;18,91
"431020 Ijuí";480;481;1575561,61;1315407,43;-;-;260154,18;-;-;3275,60;3282,42;2272;4,7;22;4,58
"431030 Ilópolis";15;15;9312,54;7871,37;-;-;1441,17;-;-;620,84;620,84;77;5,1;-;-
"431050 Iraí";27;27;23321,90;20270,75;-;-;3051,15;-;-;863,77;863,77;381;14,1;-;-
"431060 Itaqui";171;171;139321,85;112517,37;-;-;26804,48;-;-;814,75;814,75;836;4,9;26;15,20
"431075 Ivorá";9;9;4806,25;4266,95;-;-;539,30;-;-;534,03;534,03;61;6,8;-;-
