 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Abr/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314560 Oliveira";350;350;529886,05;421061,95;-;-;108824,10;-;-;1513,96;1513,96;1606;4,6;29;8,29
"314590 Ouro Branco";113;113;84269,51;69667,14;-;-;14602,37;-;-;745,75;745,75;762;6,7;11;9,73
"314600 Ouro Fino";243;243;190214,72;150367,86;-;-;39846,86;-;-;782,78;782,78;920;3,8;29;11,93
"314610 Ouro Preto";349;349;919524,61;782735,84;-;-;136788,77;-;-;2634,74;2634,74;2310;6,6;53;15,19
"314630 Padre Paraíso";89;89;46520,76;37370,98;-;-;9149,78;-;-;522,71;522,71;368;4,1;9;10,11
"314650 Pains";16;16;9633,52;7502,53;-;-;2130,99;-;-;602,09;602,09;70;4,4;1;6,25
"314670 Palma";15;15;8848,29;7952,00;-;-;896,29;-;-;589,89;589,89;96;6,4;3;20,00
"314710 Pará de Minas";423;423;1378798,87;1155526,89;-;-;223271,98;-;-;3259,57;3259,57;1997;4,7;62;14,66
"314700 Paracatu";471;471;600536,07;487606,90;-;-;112929,17;-;-;1275,02;1275,02;2853;6,1;55;11,68
"314720 Paraguaçu";37;37;16550,20;11767,92;-;-;4782,28;-;-;447,30;447,30;88;2,4;1;2,70
"314730 Paraisópolis";73;73;75552,02;61766,29;-;-;13785,73;-;-;1034,96;1034,96;240;3,3;3;4,11
"314760 Passa Quatro";43;43;22230,38;16816,00;-;-;5414,38;-;-;516,99;516,99;168;3,9;2;4,65
"314770 Passa Tempo";39;39;25537,09;20691,28;-;-;4845,81;-;-;654,80;654,80;128;3,3;1;2,56
"314750 Passabém";8;8;9806,80;7835,34;-;-;1971,46;-;-;1225,85;1225,85;67;8,4;2;25,00
"314790 Passos";1196;1196;4385109,59;3577114,70;-;-;807994,89;-;-;3666,48;3666,48;5661;4,7;128;10,70
"314800 Patos de Minas";856;856;1768731,52;1459189,12;-;-;309542,40;-;-;2066,28;2066,28;5294;6,2;143;16,71
"314810 Patrocínio";452;452;1520365,11;1275867,71;-;-;244497,40;-;-;3363,64;3363,64;2551;5,6;40;8,85
"314860 Peçanha";140;140;502621,99;422612,96;-;-;80009,03;-;-;3590,16;3590,16;740;5,3;19;13,57
"314870 Pedra Azul";129;129;71870,33;57438,48;-;-;14431,85;-;-;557,13;557,13;434;3,4;7;5,43
"314910 Pedralva";19;19;8892,95;7840,92;-;-;1052,03;-;-;468,05;468,05;91;4,8;-;-
"314930 Pedro Leopoldo";145;145;98408,63;64602,81;-;-;33805,82;-;-;678,68;678,68;409;2,8;8;5,52
"314980 Perdizes";36;36;17925,94;14426,79;-;-;3499,15;-;-;497,94;497,94;132;3,7;1;2,78
"314990 Perdões";45;45;23220,17;17021,91;-;-;6198,26;-;-;516,00;516,00;176;3,9;3;6,67
"315030 Piedade do Rio Grande";10;10;4234,25;3739,66;-;-;494,59;-;-;423,43;423,43;40;4,0;1;10,00
"315050 Pimenta";5;5;3944,16;3371,58;-;-;572,58;-;-;788,83;788,83;19;3,8;-;-
"315080 Piranga";20;20;7893,55;6794,51;-;-;1099,04;-;-;394,68;394,68;84;4,2;-;-
"315110 Pirapetinga";29;29;14214,03;11688,62;-;-;2525,41;-;-;490,14;490,14;109;3,8;4;13,79
"315120 Pirapora";407;407;929324,01;767023,42;-;-;162300,59;-;-;2283,35;2283,35;1798;4,4;43;10,57
"315140 Pitangui";166;166;157182,96;123965,63;-;-;33217,33;-;-;946,89;946,89;679;4,1;18;10,84
"315150 Piumhi";314;314;436360,77;363683,12;-;-;72677,65;-;-;1389,68;1389,68;1386;4,4;26;8,28
"315170 Poço Fundo";71;71;28488,02;23333,68;-;-;5154,34;-;-;401,24;401,24;471;6,6;4;5,63
"315180 Poços de Caldas";902;902;3429356,77;2866617,22;-;4727,37;556610,03;4727,37;1402,15;3801,95;3801,95;4500;5,0;117;12,97
"315190 Pocrane";5;5;2424,32;1985,96;-;-;438,36;-;-;484,86;484,86;28;5,6;-;-
"315200 Pompéu";93;93;98911,91;77145,97;-;-;21765,94;-;-;1063,57;1063,57;500;5,4;9;9,68
"315210 Ponte Nova";1049;1049;3699405,46;3132885,03;-;-;566520,43;-;-;3526,60;3526,60;6639;6,3;150;14,30
"315220 Porteirinha";135;135;106969,93;88333,70;-;-;18636,23;-;-;792,37;792,37;660;4,9;20;14,81
"315240 Poté";31;31;19543,07;16095,17;-;-;3447,90;-;-;630,42;630,42;163;5,3;3;9,68
"315250 Pouso Alegre";974;974;3569445,77;2964644,31;-;-;604801,46;-;-;3664,73;3664,73;6161;6,3;143;14,68
"315260 Pouso Alto";32;32;28546,36;23299,55;-;-;5246,81;-;-;892,07;892,07;165;5,2;2;6,25
"315270 Prados";32;32;15037,42;13073,35;-;-;1964,07;-;-;469,92;469,92;111;3,5;3;9,38
"315280 Prata";88;88;46767,93;36456,32;-;-;10311,61;-;-;531,45;531,45;174;2,0;3;3,41
"315290 Pratápolis";1;1;234,68;204,00;-;-;30,68;-;-;234,68;234,68;2;2,0;-;-
"315310 Presidente Bernardes";9;9;6776,46;5615,62;-;-;1160,84;-;-;752,94;752,94;76;8,4;2;22,22
"315340 Presidente Olegário";34;34;9690,21;8118,48;-;-;1571,73;-;-;285,01;285,01;214;6,3;1;2,94
"315410 Recreio";51;51;24228,95;20322,22;-;-;3906,73;-;-;475,08;475,08;179;3,5;2;3,92
"315420 Resende Costa";72;72;49988,79;39954,49;-;-;10034,30;-;-;694,29;694,29;318;4,4;6;8,33
"315430 Resplendor";169;169;153370,53;120545,86;-;-;32824,67;-;-;907,52;907,52;683;4,0;19;11,24
"315460 Ribeirão das Neves";393;393;789173,98;663024,07;-;-;126149,91;-;-;2008,08;2008,08;2915;7,4;80;20,36
"315470 Ribeirão Vermelho";16;16;15250,74;12867,92;-;-;2382,82;-;-;953,17;953,17;36;2,3;-;-
"315490 Rio Casca";11;11;3786,29;3321,28;-;-;465,01;-;-;344,21;344,21;51;4,6;3;27,27
"315520 Rio Espera";9;9;6978,82;5744,70;-;-;1234,12;-;-;775,42;775,42;36;4,0;-;-
"315550 Rio Paranaíba";30;30;14845,22;12389,95;-;-;2455,27;-;-;494,84;494,84;112;3,7;-;-
"315560 Rio Pardo de Minas";69;69;43040,16;33083,63;-;-;9956,53;-;-;623,77;623,77;243;3,5;4;5,80
"315570 Rio Piracicaba";25;25;25807,88;20668,65;-;-;5139,23;-;-;1032,32;1032,32;139;5,6;8;32,00
"315580 Rio Pomba";131;131;517753,72;437398,75;-;-;80354,97;-;-;3952,32;3952,32;610;4,7;25;19,08
"315590 Rio Preto";18;18;10337,10;9167,11;-;-;1169,99;-;-;574,28;574,28;76;4,2;1;5,56
"315600 Rio Vermelho";41;41;14912,39;12887,83;-;-;2024,56;-;-;363,72;363,72;136;3,3;3;7,32
"315660 Rubim";5;5;2333,20;1413,21;-;-;919,99;-;-;466,64;466,64;18;3,6;-;-
"315670 Sabará";108;150;177644,65;153474,13;-;-;24170,52;-;-;1184,30;1644,86;1604;14,9;12;11,11
"315680 Sabinópolis";122;122;71397,19;58309,09;-;-;13088,10;-;-;585,22;585,22;345;2,8;5;4,10
"315690 Sacramento";76;76;52072,70;40897,66;-;-;11175,04;-;-;685,17;685,17;261;3,4;3;3,95
"315700 Salinas";335;335;666956,44;556767,07;-;-;110189,37;-;-;1990,91;1990,91;1310;3,9;33;9,85
"315710 Salto da Divisa";26;26;20637,03;16973,23;-;-;3663,80;-;-;793,73;793,73;72;2,8;3;11,54
"315720 Santa Bárbara";123;123;108180,72;85953,36;-;110,23;21887,42;110,23;229,71;879,52;879,52;472;3,8;10;8,13
"315770 Santa Juliana";25;25;22470,28;17678,53;-;-;4791,75;-;-;898,81;898,81;73;2,9;-;-
"315780 Santa Luzia";285;285;841943,45;706975,54;-;-;134967,91;-;-;2954,19;2954,19;1907;6,7;31;10,88
"315790 Santa Margarida";65;65;31445,43;24155,02;-;-;7290,41;-;-;483,78;483,78;157;2,4;-;-
"315820 Santa Maria do Suaçuí";130;130;96033,70;75356,39;-;-;20677,31;-;-;738,72;738,72;684;5,3;13;10,00
"315930 Santa Rita de Jacutinga";19;19;9387,17;8530,18;-;-;856,99;-;-;494,06;494,06;60;3,2;-;-
"315960 Santa Rita do Sapucaí";171;171;516928,36;435498,62;-;-;81429,74;-;-;3022,97;3022,97;561;3,3;25;14,62
"315980 Santa Vitória";66;66;30525,33;22534,95;-;-;7990,38;-;-;462,51;462,51;156;2,4;-;-
"315990 Santo Antônio do Amparo";82;82;118145,67;98343,96;-;-;19801,71;-;-;1440,80;1440,80;380;4,6;17;20,73
"316040 Santo Antônio do Monte";119;119;111167,80;85705,84;-;-;25461,96;-;-;934,18;934,18;660;5,5;7;5,88
"316070 Santos Dumont";192;192;237516,53;189405,11;-;-;48111,42;-;-;1237,07;1237,07;842;4,4;29;15,10
"316100 São Domingos do Prata";41;41;34777,28;28223,44;-;-;6553,84;-;-;848,23;848,23;204;5,0;9;21,95
"316110 São Francisco";206;206;137639,93;105040,15;-;-;32599,78;-;-;668,16;668,16;686;3,3;8;3,88
"316200 São Gonçalo do Sapucaí";102;102;63693,72;50758,09;-;-;12935,63;-;-;624,45;624,45;220;2,2;8;7,84
"316220 São João Batista do Glória";15;15;11007,92;8883,04;-;-;2124,88;-;-;733,86;733,86;42;2,8;1;6,67
"316240 São João da Ponte";123;123;101093,07;84878,81;-;-;16214,26;-;-;821,89;821,89;360;2,9;8;6,50
"316250 São João del Rei";594;594;3373003,19;2856998,65;-;-;516004,54;-;-;5678,46;5678,46;3607;6,1;73;12,29
"316270 São João do Paraíso";78;78;46181,36;36970,96;-;-;9210,40;-;-;592,07;592,07;233;3,0;3;3,85
"316280 São João Evangelista";103;103;76233,06;61386,07;-;-;14846,99;-;-;740,13;740,13;574;5,6;8;7,77
"316290 São João Nepomuceno";97;97;40691,52;30232,52;-;-;10459,00;-;-;419,50;419,50;261;2,7;8;8,25
"316370 São Lourenço";532;532;2093612,26;1773816,57;-;-;319795,69;-;-;3935,36;3935,36;2966;5,6;74;13,91
"316390 São Pedro da União";5;5;1684,69;1518,21;-;-;166,48;-;-;336,94;336,94;24;4,8;-;-
"316420 São Romão";12;12;7641,67;6354,98;-;-;1286,69;-;-;636,81;636,81;32;2,7;-;-
"316430 São Roque de Minas";7;7;3465,18;2944,66;-;-;520,52;-;-;495,03;495,03;31;4,4;-;-
"316470 São Sebastião do Paraíso";618;785;1931674,90;1629620,41;-;-;302054,49;-;-;2460,73;3125,69;8105;13,1;46;7,44
"316500 São Tiago";23;23;18951,24;15555,82;-;-;3395,42;-;-;823,97;823,97;129;5,6;2;8,70
"316530 São Vicente de Minas";26;26;10552,43;8115,18;-;-;2437,25;-;-;405,86;405,86;180;6,9;2;7,69
"316553 Sarzedo";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;62;4,4;3;21,43
"316570 Senador Firmino";9;9;6959,25;5954,76;-;-;1004,49;-;-;773,25;773,25;41;4,6;-;-
"316680 Serra do Salitre";26;26;32971,66;26588,34;-;-;6383,32;-;-;1268,14;1268,14;115;4,4;1;3,85
"316690 Serrania";14;14;8094,41;7048,56;-;-;1045,85;-;-;578,17;578,17;57;4,1;3;21,43
"316710 Serro";173;173;123398,05;97926,43;-;-;25471,62;-;-;713,28;713,28;708;4,1;5;2,89
"316720 Sete Lagoas";1221;1221;1409779,78;1131478,98;-;-;278300,80;-;-;1154,61;1154,61;4964;4,1;84;6,88
"316800 Taiobeiras";492;492;1192281,95;989888,18;-;-;202393,77;-;-;2423,34;2423,34;2506;5,1;42;8,54
"316840 Tarumirim";128;128;138717,50;111854,74;-;-;26862,76;-;-;1083,73;1083,73;580;4,5;18;14,06
"316860 Teófilo Otoni";1386;1386;4008917,95;3303920,40;-;-;704997,55;-;-;2892,44;2892,44;6812;4,9;119;8,59
"316870 Timóteo";293;293;411525,44;334144,25;-;-;77381,19;-;-;1404,52;1404,52;1331;4,5;20;6,83
"316890 Tiros";6;6;5649,40;4580,40;-;-;1069,00;-;-;941,57;941,57;17;2,8;-;-
"316930 Três Corações";425;425;1636143,54;1370042,08;-;-;266101,46;-;-;3849,75;3849,75;2981;7,0;41;9,65
"316935 Três Marias";74;74;63780,01;49775,96;-;-;14004,05;-;-;861,89;861,89;348;4,7;7;9,46
"316940 Três Pontas";387;387;882514,83;735772,76;-;-;146742,07;-;-;2280,40;2280,40;1648;4,3;46;11,89
"316970 Turmalina";179;179;424181,38;355794,16;-;-;68387,22;-;-;2369,73;2369,73;829;4,6;26;14,53
"316990 Ubá";972;972;2471814,87;2087409,46;-;-;384405,41;-;-;2543,02;2543,02;5387;5,5;117;12,04
"317010 Uberaba";2064;2064;5751633,19;4882826,08;-;-;868807,11;-;-;2786,64;2786,64;14787;7,2;208;10,08
"317020 Uberlândia";4361;4361;10984465,24;9134815,46;-;-;1849649,78;-;-;2518,80;2518,80;22666;5,2;390;8,94
"317040 Unaí";358;358;483460,80;388363,76;-;-;95097,04;-;-;1350,45;1350,45;2009;5,6;44;12,29
"317052 Urucuia";40;40;22090,42;16596,29;-;-;5494,13;-;-;552,26;552,26;161;4,0;2;5,00
"317070 Varginha";851;851;2884458,89;2297150,11;-;-;587308,78;-;-;3389,49;3389,49;4907;5,8;81;9,52
"317080 Várzea da Palma";152;152;180244,06;146598,42;-;-;33645,64;-;-;1185,82;1185,82;941;6,2;11;7,24
"317090 Varzelândia";33;33;45649,10;36629,71;-;-;9019,39;-;-;1383,31;1383,31;210;6,4;1;3,03
"317100 Vazante";40;40;54894,99;43996,41;-;-;10898,58;-;-;1372,37;1372,37;199;5,0;7;17,50
"317120 Vespasiano";126;126;174150,07;141246,21;-;-;32903,86;-;-;1382,14;1382,14;845;6,7;36;28,57
"317130 Viçosa";480;480;804974,49;674987,82;-;-;129986,67;-;-;1677,03;1677,03;2635;5,5;32;6,67
"317170 Virgínia";29;29;14420,26;12500,17;-;-;1920,09;-;-;497,25;497,25;144;5,0;2;6,90
"317180 Virginópolis";74;74;55301,86;45521,19;-;-;9780,67;-;-;747,32;747,32;283;3,8;7;9,46
"317200 Visconde do Rio Branco";450;450;597167,00;496837,17;-;-;100329,83;-;-;1327,04;1327,04;1627;3,6;50;11,11
"320010 Afonso Cláudio";121;121;66879,82;50524,11;-;-;16355,71;-;-;552,73;552,73;382;3,2;10;8,26
"320020 Alegre";109;109;41488,85;28951,09;-;-;12537,76;-;-;380,63;380,63;212;1,9;-;-
"320040 Anchieta";80;80;96733,35;77950,07;-;-;18783,28;-;-;1209,17;1209,17;350;4,4;4;5,00
"320070 Atilio Vivacqua";8;8;2880,24;2599,78;-;-;280,46;-;-;360,03;360,03;24;3,0;-;-
"320080 Baixo Guandu";117;117;84994,31;68462,46;-;-;16531,85;-;-;726,45;726,45;781;6,7;13;11,11
"320090 Barra de São Francisco";328;328;301977,27;233197,57;-;-;68779,70;-;-;920,66;920,66;1525;4,6;58;17,68
"320100 Boa Esperança";27;27;17027,78;14681,07;-;-;2346,71;-;-;630,66;630,66;93;3,4;1;3,70
"320120 Cachoeiro de Itapemirim";2161;2187;5724969,77;4731440,00;-;-;993529,77;-;-;2617,73;2649,22;11816;5,5;122;5,65
"320130 Cariacica";608;649;756088,75;576119,30;-;-;179969,45;-;-;1165,01;1243,57;4448;7,3;13;2,14
"320140 Castelo";130;130;113595,99;90316,28;-;-;23279,71;-;-;873,82;873,82;782;6,0;13;10,00
"320150 Colatina";2458;2458;5802151,48;4784520,36;-;-;1017631,12;-;-;2360,52;2360,52;11174;4,5;112;4,56
"320170 Conceição do Castelo";32;32;14642,51;11932,53;-;-;2709,98;-;-;457,58;457,58;72;2,3;-;-
"320190 Domingos Martins";175;175;127714,47;98073,18;-;-;29641,29;-;-;729,80;729,80;624;3,6;10;5,71
"320230 Guaçuí";238;238;918497,34;779933,22;-;-;138564,12;-;-;3859,23;3859,23;1477;6,2;38;15,97
"320240 Guarapari";237;237;157883,05;120357,94;-;-;37525,11;-;-;666,17;666,17;986;4,2;-;-
"320245 Ibatiba";42;42;35563,40;30094,36;-;-;5469,04;-;-;846,75;846,75;150;3,6;5;11,90
"320280 Itapemirim";187;187;865358,19;729784,95;-;-;135573,24;-;-;4627,58;4627,58;1186;6,3;16;8,56
"320290 Itarana";37;37;32093,18;25872,06;-;-;6221,12;-;-;867,38;867,38;150;4,1;1;2,70
"320300 Iúna";148;148;102480,71;83830,36;-;-;18650,35;-;-;692,44;692,44;490;3,3;6;4,05
"320305 Jaguaré";30;30;14658,45;10030,23;-;-;4628,22;-;-;488,61;488,61;75;2,5;-;-
"320310 Jerônimo Monteiro";163;163;147170,99;116794,17;-;-;30376,82;-;-;902,89;902,89;807;5,0;8;4,91
"320313 João Neiva";60;60;29973,44;26909,67;-;-;3063,77;-;-;499,56;499,56;240;4,0;4;6,67
"320316 Laranja da Terra";19;19;15591,97;12874,41;-;-;2717,56;-;-;820,63;820,63;67;3,5;5;26,32
"320320 Linhares";889;890;2695080,35;2223661,47;-;-;471418,88;-;-;3028,18;3031,59;4528;5,1;73;8,21
"320340 Mimoso do Sul";122;122;83450,71;65767,53;-;-;17683,18;-;-;684,02;684,02;541;4,4;5;4,10
"320350 Montanha";57;57;42363,31;33892,07;-;-;8471,24;-;-;743,22;743,22;197;3,5;2;3,51
"320360 Mucurici";45;45;23266,98;19427,16;-;-;3839,82;-;-;517,04;517,04;91;2,0;-;-
"320390 Nova Venécia";181;181;129026,12;100644,91;-;-;28381,21;-;-;712,85;712,85;677;3,7;4;2,21
"320400 Pancas";39;39;38564,96;31302,72;-;-;7262,24;-;-;988,85;988,85;148;3,8;2;5,13
"320410 Pinheiros";69;69;41496,15;35130,19;-;-;6365,96;-;-;601,39;601,39;207;3,0;-;-
"320450 Santa Leopoldina";45;45;22034,24;12161,87;-;-;9872,37;-;-;489,65;489,65;91;2,0;1;2,22
"320455 Santa Maria de Jetibá";179;179;113996,28;85636,92;-;-;28359,36;-;-;636,85;636,85;536;3,0;8;4,47
"320460 Santa Teresa";271;271;832617,89;700305,96;-;-;132311,93;-;-;3072,39;3072,39;1106;4,1;31;11,44
"320470 São Gabriel da Palha";73;73;48952,59;39682,57;-;-;9270,02;-;-;670,58;670,58;232;3,2;5;6,85
"320480 São José do Calçado";131;131;238237,10;197822,48;-;-;40414,62;-;-;1818,60;1818,60;746;5,7;10;7,63
"320490 São Mateus";2224;2224;2222159,71;1829361,19;-;-;392798,52;-;-;999,17;999,17;8384;3,8;178;8,00
"320500 Serra";2003;2003;16077166,36;13767734,05;-;-;2309432,31;-;-;8026,54;8026,54;18525;9,2;527;26,31
"320503 Vargem Alta";38;38;28754,49;23700,28;-;-;5054,21;-;-;756,70;756,70;104;2,7;2;5,26
"320506 Venda Nova do Imigrante";171;171;240930,75;194139,58;-;-;46791,17;-;-;1408,95;1408,95;735;4,3;19;11,11
"320520 Vila Velha";2690;2690;6846162,96;5664480,23;363,28;-;1180518,65;-;-;2545,04;2545,04;14625;5,4;213;7,92
"320530 Vitória";4762;4762;9644751,52;8047881,00;-;-;1596870,52;-;-;2025,36;2025,36;27452;5,8;291;6,11
"330010 Angra dos Reis";654;654;737270,49;597766,44;-;-;139504,05;-;-;1127,32;1127,32;3969;6,1;52;7,95
"330015 Aperibé";60;60;35455,61;28290,20;-;-;7165,41;-;-;590,93;590,93;278;4,6;2;3,33
"330020 Araruama";243;243;202086,65;155680,40;-;-;46406,25;-;-;831,63;831,63;1143;4,7;17;7,00
"330022 Areal";25;25;28969,46;23131,65;-;-;5837,81;-;-;1158,78;1158,78;116;4,6;2;8,00
"330023 Armação dos Búzios";247;247;188346,03;144642,08;-;-;43703,95;-;-;762,53;762,53;1189;4,8;30;12,15
"330030 Barra do Piraí";413;468;450406,76;376808,95;-;-;73597,81;-;-;962,41;1090,57;4861;11,8;49;11,86
"330040 Barra Mansa";1175;1175;2058687,12;1685119,04;-;-;373568,08;-;-;1752,07;1752,07;5470;4,7;103;8,77
"330045 Belford Roxo";1080;1080;1950585,11;1685964,57;-;-;264620,54;-;-;1806,10;1806,10;4585;4,2;68;6,30
"330050 Bom Jardim";140;140;109089,31;85466,94;-;-;23622,37;-;-;779,21;779,21;528;3,8;14;10,00
"330060 Bom Jesus do Itabapoana";402;402;2672722,38;2282712,75;-;-;390009,63;-;-;6648,56;6648,56;2515;6,3;96;23,88
"330070 Cabo Frio";686;686;830621,00;665294,99;-;-;165326,01;-;-;1210,82;1210,82;2633;3,8;68;9,91
"330080 Cachoeiras de Macacu";263;263;155881,63;120824,43;-;-;35057,20;-;-;592,71;592,71;1374;5,2;24;9,13
"330090 Cambuci";93;93;92570,03;76665,18;-;-;15904,85;-;-;995,38;995,38;412;4,4;7;7,53
"330100 Campos dos Goytacazes";2403;2520;6049204,94;5047576,69;-;-;1001628,25;-;-;2400,48;2517,36;19806;8,2;287;11,94
"330110 Cantagalo";107;107;81880,51;66726,95;-;-;15153,56;-;-;765,24;765,24;407;3,8;7;6,54
"330120 Carmo";110;110;102492,55;82346,91;-;-;20145,64;-;-;931,75;931,75;699;6,4;8;7,27
"330130 Casimiro de Abreu";228;228;187267,26;147144,85;-;-;40122,41;-;-;821,35;821,35;1369;6,0;38;16,67
"330140 Conceição de Macabu";94;94;462009,83;389710,92;-;-;72298,91;-;-;4915,00;4915,00;908;9,7;29;30,85
"330150 Cordeiro";102;102;136663,30;113353,27;-;-;23310,03;-;-;1339,84;1339,84;413;4,0;8;7,84
"330170 Duque de Caxias";4729;4729;10674356,13;8836909,24;8551,68;-;1823672,71;-;-;2257,21;2257,21;22450;4,7;720;15,23
"330180 Engenheiro Paulo de Frontin";40;40;47694,91;38393,72;-;-;9301,19;-;-;1192,37;1192,37;232;5,8;4;10,00
"330185 Guapimirim";212;212;221939,81;187065,22;-;-;34874,59;-;-;1046,89;1046,89;1199;5,7;43;20,28
"330190 Itaboraí";665;665;732390,09;585582,32;-;-;146807,77;-;-;1101,34;1101,34;4539;6,8;185;27,82
"330200 Itaguaí";306;306;178558,10;135058,68;-;-;43499,42;-;-;583,52;583,52;1640;5,4;21;6,86
"330220 Itaperuna";715;800;2101573,26;1723326,28;-;-;378246,98;-;-;2626,97;2939,26;4612;6,5;44;6,15
"330225 Itatiaia";133;133;53104,92;42879,86;-;-;10225,06;-;-;399,29;399,29;457;3,4;9;6,77
"330240 Macaé";947;947;1152678,64;945344,29;-;-;207334,35;-;-;1217,19;1217,19;6238;6,6;78;8,24
"330250 Magé";498;498;461393,19;362137,64;-;-;99255,55;-;-;926,49;926,49;2419;4,9;68;13,65
"330260 Mangaratiba";242;242;155507,84;119231,57;-;-;36276,27;-;-;642,59;642,59;1163;4,8;23;9,50
"330270 Maricá";934;934;4032267,98;3414016,05;-;-;618251,93;-;-;4317,20;4317,20;5168;5,5;173;18,52
"330280 Mendes";49;49;43347,77;35180,11;-;-;8167,66;-;-;884,65;884,65;171;3,5;7;14,29
"330285 Mesquita";740;740;440517,07;260854,53;-;-;179662,54;-;-;595,29;595,29;2478;3,3;-;-
"330290 Miguel Pereira";275;275;216362,98;168867,15;-;-;47495,83;-;-;786,77;786,77;1411;5,1;37;13,45
"330310 Natividade";59;59;45245,38;35147,88;-;-;10097,50;-;-;766,87;766,87;190;3,2;2;3,39
"330320 Nilópolis";306;306;444643,80;368503,26;-;-;76140,54;-;-;1453,08;1453,08;1849;6,0;6;1,96
"330330 Niterói";2632;2809;4978705,14;4139473,23;-;-;839231,91;-;-;1772,41;1891,61;23996;9,1;321;12,20
"330340 Nova Friburgo";688;836;1576096,89;1325727,12;-;-;250369,77;-;-;1885,28;2290,84;10118;14,7;121;17,59
"330350 Nova Iguaçu";2325;2325;2336085,23;1798155,64;-;-;537929,59;-;-;1004,77;1004,77;14520;6,2;283;12,17
"330360 Paracambi";232;232;199761,98;155284,04;-;-;44477,94;-;-;861,04;861,04;935;4,0;39;16,81
"330370 Paraíba do Sul";429;429;912122,07;784332,37;-;-;127789,70;-;-;2126,16;2126,16;2090;4,9;27;6,29
"330380 Paraty";180;180;119861,11;91581,17;-;-;28279,94;-;-;665,90;665,90;833;4,6;8;4,44
"330390 Petrópolis";1363;1758;5727265,27;4921836,82;-;-;805428,45;-;-;3257,83;4201,96;21106;15,5;156;11,45
"330395 Pinheiral";97;97;83217,48;66226,12;-;-;16991,36;-;-;857,91;857,91;314;3,2;3;3,09
"330400 Piraí";173;173;139387,82;109144,46;-;-;30243,36;-;-;805,71;805,71;685;4,0;18;10,40
"330411 Porto Real";98;98;118281,77;96888,32;-;-;21393,45;-;-;1206,96;1206,96;614;6,3;13;13,27
"330412 Quatis";41;41;21675,97;18112,49;-;-;3563,48;-;-;528,68;528,68;198;4,8;3;7,32
"330414 Queimados";247;247;284332,68;266304,31;-;-;18028,37;-;-;1151,14;1151,14;868;3,5;-;-
"330415 Quissamã";201;201;548408,88;459190,59;-;-;89218,29;-;-;2728,40;2728,40;1325;6,6;22;10,95
"330420 Resende";674;674;774045,56;630230,85;-;-;143814,71;-;-;1148,44;1148,44;3209;4,8;61;9,05
"330430 Rio Bonito";439;439;712709,39;551239,54;-;-;161469,85;-;-;1623,48;1623,48;2247;5,1;52;11,85
"330440 Rio Claro";57;57;41414,72;34091,15;-;-;7323,57;-;-;726,57;726,57;275;4,8;6;10,53
"330450 Rio das Flores";24;24;32111,58;26328,13;-;-;5783,45;-;-;1337,98;1337,98;142;5,9;3;12,50
"330452 Rio das Ostras";409;409;349302,84;266527,55;-;-;82775,29;-;-;854,04;854,04;2383;5,8;35;8,56
"330455 Rio de Janeiro";20569;20862;36975665,94;30054328,73;1331,88;-;6919175,70;-;-;1772,39;1797,64;157480;7,7;2199;10,69
"330460 Santa Maria Madalena";73;73;52102,38;40612,34;-;-;11490,04;-;-;713,73;713,73;280;3,8;3;4,11
"330470 Santo Antônio de Pádua";215;215;150412,45;121918,59;-;-;28493,86;-;-;699,59;699,59;848;3,9;18;8,37
"330480 São Fidélis";192;192;245035,98;204619,22;-;-;40416,76;-;-;1276,23;1276,23;1102;5,7;29;15,10
"330475 São Francisco de Itabapoana";71;71;76206,21;66023,20;-;-;10183,01;-;-;1073,33;1073,33;523;7,4;19;26,76
"330490 São Gonçalo";2924;3019;4635961,08;3837525,99;-;-;798435,09;-;-;1535,59;1585,49;17518;6,0;435;14,88
"330500 São João da Barra";199;199;189205,86;159208,38;-;-;29997,48;-;-;950,78;950,78;1108;5,6;20;10,05
"330510 São João de Meriti";967;967;2182784,06;1741136,61;-;-;441647,45;-;-;2257,27;2257,27;4607;4,8;114;11,79
"330515 São José do Vale do Rio Preto";83;83;57797,37;45575,08;-;-;12222,29;-;-;696,35;696,35;347;4,2;7;8,43
"330520 São Pedro da Aldeia";162;162;136178,56;97300,41;-;-;38878,15;-;-;840,61;840,61;284;1,8;-;-
"330530 São Sebastião do Alto";59;59;50418,24;38969,60;-;-;11448,64;-;-;854,55;854,55;283;4,8;7;11,86
"330550 Saquarema";320;320;200579,44;151642,93;-;-;48936,51;-;-;626,81;626,81;1701;5,3;45;14,06
"330555 Seropédica";175;175;164693,52;122025,83;-;-;42667,69;-;-;941,11;941,11;642;3,7;16;9,14
