 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"320150 Colatina";2311;2311;5829396,51;4784131,43;-;-;1045265,08;-;-;2522,46;2522,46;9568;4,1;119;5,15
"320170 Conceição do Castelo";13;13;7209,79;6061,18;-;-;1148,61;-;-;554,60;554,60;38;2,9;-;-
"320190 Domingos Martins";172;172;113408,88;84961,70;-;-;28447,18;-;-;659,35;659,35;660;3,8;2;1,16
"320230 Guaçuí";235;235;914543,52;774047,06;-;-;140496,46;-;-;3891,67;3891,67;1120;4,8;31;13,19
"320240 Guarapari";262;262;170274,76;128805,82;-;-;41468,94;-;-;649,90;649,90;980;3,7;2;0,76
"320280 Itapemirim";181;181;1334680,51;1131882,27;-;-;202798,24;-;-;7373,93;7373,93;1174;6,5;10;5,52
"320300 Iúna";81;81;43440,54;35312,79;-;-;8127,75;-;-;536,30;536,30;207;2,6;2;2,47
"320310 Jerônimo Monteiro";112;112;116139,94;95302,25;-;-;20837,69;-;-;1036,96;1036,96;759;6,8;12;10,71
"320313 João Neiva";51;51;20789,33;15472,43;-;-;5316,90;-;-;407,63;407,63;127;2,5;-;-
"320316 Laranja da Terra";24;24;11493,20;9458,36;-;-;2034,84;-;-;478,88;478,88;68;2,8;3;12,50
"320320 Linhares";932;932;2690098,77;2218080,03;-;-;472018,74;-;-;2886,37;2886,37;4802;5,2;76;8,15
"320340 Mimoso do Sul";126;126;81729,03;65120,61;-;-;16608,42;-;-;648,64;648,64;443;3,5;6;4,76
"320350 Montanha";67;67;42219,14;34430,32;-;-;7788,82;-;-;630,14;630,14;253;3,8;-;-
"320360 Mucurici";52;52;25621,86;21626,20;-;-;3995,66;-;-;492,73;492,73;112;2,2;-;-
"320390 Nova Venécia";191;191;116735,48;90594,11;-;-;26141,37;-;-;611,18;611,18;760;4,0;8;4,19
"320400 Pancas";15;15;8575,77;7358,19;-;-;1217,58;-;-;571,72;571,72;67;4,5;-;-
"320410 Pinheiros";69;69;53302,83;44388,53;-;-;8914,30;-;-;772,50;772,50;222;3,2;1;1,45
"320450 Santa Leopoldina";63;63;32775,04;15715,85;-;-;17059,19;-;-;520,24;520,24;111;1,8;1;1,59
"320455 Santa Maria de Jetibá";205;205;114180,87;84114,64;-;-;30066,23;-;-;556,98;556,98;572;2,8;8;3,90
"320460 Santa Teresa";333;333;769962,25;642821,64;-;-;127140,61;-;-;2312,20;2312,20;1359;4,1;25;7,51
"320480 São José do Calçado";107;107;89028,57;71107,59;-;-;17920,98;-;-;832,04;832,04;539;5,0;6;5,61
"320490 São Mateus";1894;1894;1999131,38;1636652,70;-;-;362478,68;-;-;1055,51;1055,51;7334;3,9;188;9,93
"320500 Serra";1952;1952;14425385,26;12326690,46;-;-;2098694,80;-;-;7390,05;7390,05;17087;8,8;407;20,85
"320503 Vargem Alta";30;30;16211,23;13331,83;-;-;2879,40;-;-;540,37;540,37;101;3,4;3;10,00
"320506 Venda Nova do Imigrante";157;157;143198,57;109202,53;-;-;33996,04;-;-;912,09;912,09;591;3,8;5;3,18
"320520 Vila Velha";2974;2974;6449255,26;5272383,52;-;-;1176871,74;-;-;2168,55;2168,55;15701;5,3;236;7,94
"320530 Vitória";5266;5266;11195272,71;9315217,93;-;-;1880054,78;-;-;2125,95;2125,95;30262;5,7;295;5,60
"330010 Angra dos Reis";667;667;1726317,33;1454694,90;-;-;271622,43;-;-;2588,18;2588,18;5108;7,7;75;11,24
"330015 Aperibé";127;127;106090,16;84804,49;-;-;21285,67;-;-;835,36;835,36;440;3,5;4;3,15
"330020 Araruama";114;114;189560,07;155296,27;-;-;34263,80;-;-;1662,81;1662,81;944;8,3;9;7,89
"330022 Areal";46;46;51913,16;41823,99;-;-;10089,17;-;-;1128,55;1128,55;157;3,4;2;4,35
"330023 Armação dos Búzios";270;270;195143,09;149399,43;-;-;45743,66;-;-;722,75;722,75;1430;5,3;17;6,30
"330030 Barra do Piraí";403;458;504788,95;419891,41;-;-;84897,54;-;-;1102,16;1252,58;5003;12,4;65;16,13
"330040 Barra Mansa";1196;1196;2283768,95;1866827,25;-;-;416941,70;-;-;1909,51;1909,51;4751;4,0;73;6,10
"330045 Belford Roxo";1063;1063;1813817,93;1569450,89;-;-;244367,04;-;-;1706,32;1706,32;4582;4,3;58;5,46
"330050 Bom Jardim";140;140;115722,98;92975,91;-;-;22747,07;-;-;826,59;826,59;535;3,8;13;9,29
"330060 Bom Jesus do Itabapoana";392;392;2738172,17;2338047,97;-;-;400124,20;-;-;6985,13;6985,13;2563;6,5;84;21,43
"330070 Cabo Frio";694;694;888900,64;696020,84;-;-;192879,80;-;-;1280,84;1280,84;2565;3,7;72;10,37
"330080 Cachoeiras de Macacu";252;252;168195,73;128896,47;-;-;39299,26;-;-;667,44;667,44;1212;4,8;11;4,37
"330090 Cambuci";101;101;84208,37;67394,02;-;-;16814,35;-;-;833,75;833,75;303;3,0;6;5,94
"330100 Campos dos Goytacazes";2628;2744;6634847,11;5532730,22;-;-;1102116,89;-;-;2417,95;2524,68;21364;8,1;270;10,27
"330120 Carmo";99;99;71349,13;56951,87;-;-;14397,26;-;-;720,70;720,70;471;4,8;10;10,10
"330130 Casimiro de Abreu";230;230;150981,71;117434,97;-;-;33546,74;-;-;656,44;656,44;1007;4,4;25;10,87
"330140 Conceição de Macabu";33;33;221452,81;189182,24;-;-;32270,57;-;-;6710,69;6710,69;342;10,4;6;18,18
"330170 Duque de Caxias";4768;4768;10559398,20;8784713,47;19793,85;-;1743305,63;-;-;2214,64;2214,64;22264;4,7;682;14,30
"330190 Itaboraí";678;678;1408640,87;1164066,28;-;-;244574,59;-;-;2077,64;2077,64;4872;7,2;185;27,29
"330220 Itaperuna";1049;1135;3995044,39;3289062,19;-;-;705982,20;-;-;3519,86;3808,43;7464;7,1;55;5,24
"330240 Macaé";848;848;1031447,97;840899,49;-;-;190548,48;-;-;1216,33;1216,33;6462;7,6;123;14,50
"330250 Magé";497;497;457277,43;360744,60;-;-;96532,83;-;-;920,08;920,08;2048;4,1;57;11,47
"330260 Mangaratiba";188;188;108916,15;82002,53;-;-;26913,62;-;-;579,34;579,34;744;4,0;14;7,45
"330270 Maricá";837;837;3584039,12;3040425,09;-;-;543614,03;-;-;4282,01;4282,01;4822;5,8;143;17,08
"330280 Mendes";62;62;47472,86;38597,02;-;-;8875,84;-;-;765,69;765,69;231;3,7;10;16,13
"330285 Mesquita";762;762;451298,20;263247,35;-;-;188050,85;-;-;592,25;592,25;2465;3,2;1;0,13
"330290 Miguel Pereira";326;326;265045,05;209705,22;-;-;55339,83;-;-;813,02;813,02;1486;4,6;57;17,48
"330310 Natividade";53;53;28400,97;21043,56;-;-;7357,41;-;-;535,87;535,87;249;4,7;6;11,32
"330320 Nilópolis";409;409;451300,60;365685,33;-;-;85615,27;-;-;1103,42;1103,42;1643;4,0;40;9,78
"330330 Niterói";2843;3005;4772778,91;3937867,18;-;-;834911,73;-;-;1588,28;1678,78;23936;8,4;306;10,76
"330340 Nova Friburgo";570;714;1367390,36;1149061,04;-;-;218329,32;-;-;1915,11;2398,93;9972;17,5;95;16,67
"330350 Nova Iguaçu";2900;2900;3132574,29;2444689,77;-;-;687884,52;-;-;1080,20;1080,20;20917;7,2;518;17,86
"330360 Paracambi";155;155;110306,75;85239,13;-;-;25067,62;-;-;711,66;711,66;549;3,5;13;8,39
"330370 Paraíba do Sul";448;448;1117723,89;964286,55;-;-;153437,34;-;-;2494,92;2494,92;2127;4,7;25;5,58
"330380 Paraty";210;210;135179,76;105727,97;-;-;29451,79;-;-;643,71;643,71;1185;5,6;12;5,71
"330395 Pinheiral";85;85;71742,02;57109,04;-;-;14632,98;-;-;844,02;844,02;261;3,1;3;3,53
"330400 Piraí";157;157;106764,14;82276,87;-;-;24487,27;-;-;680,03;680,03;581;3,7;11;7,01
"330411 Porto Real";116;116;124329,06;100663,95;-;-;23665,11;-;-;1071,80;1071,80;879;7,6;11;9,48
"330412 Quatis";31;31;21755,06;18199,06;-;-;3556,00;-;-;701,78;701,78;249;8,0;6;19,35
"330414 Queimados";346;346;399648,76;374292,84;-;-;25355,92;-;-;1155,05;1155,05;1210;3,5;-;-
"330415 Quissamã";150;150;555936,39;470232,67;-;-;85703,72;-;-;3706,24;3706,24;1162;7,7;28;18,67
"330420 Resende";605;605;669721,63;545489,66;-;-;124231,97;-;-;1106,98;1106,98;2958;4,9;74;12,23
"330430 Rio Bonito";359;359;631399,85;482509,27;-;-;148890,58;-;-;1758,77;1758,77;2148;6,0;16;4,46
"330440 Rio Claro";62;62;83409,81;64927,58;-;-;18482,23;-;-;1345,32;1345,32;179;2,9;1;1,61
"330450 Rio das Flores";27;27;23335,63;19675,60;-;-;3660,03;-;-;864,28;864,28;172;6,4;2;7,41
"330452 Rio das Ostras";394;394;296008,94;221990,71;-;-;74018,23;-;-;751,29;751,29;1902;4,8;29;7,36
"330455 Rio de Janeiro";22879;23268;44641086,07;36133356,75;53638,00;-;8436624,65;-;-;1918,56;1951,18;178179;7,8;2402;10,50
"330470 Santo Antônio de Pádua";226;226;149263,21;120175,16;-;-;29088,05;-;-;660,46;660,46;954;4,2;14;6,19
"330480 São Fidélis";203;203;354140,72;297341,61;-;-;56799,11;-;-;1744,54;1744,54;1267;6,2;23;11,33
"330490 São Gonçalo";3088;3181;5212072,38;4303401,38;-;-;908671,00;-;-;1638,50;1687,85;18441;6,0;423;13,70
"330510 São João de Meriti";897;897;2167336,99;1737367,24;-;-;429969,75;-;-;2416,21;2416,21;4462;5,0;58;6,47
"330515 São José do Vale do Rio Preto";95;95;84981,45;67480,40;-;-;17501,05;-;-;894,54;894,54;383;4,0;7;7,37
"330530 São Sebastião do Alto";60;60;43611,15;33878,00;-;-;9733,15;-;-;726,85;726,85;266;4,4;4;6,67
"330550 Saquarema";262;262;167361,39;129441,10;-;-;37920,29;-;-;638,78;638,78;1606;6,1;27;10,31
"330555 Seropédica";176;176;168081,19;123200,43;-;-;44880,76;-;-;955,01;955,01;444;2,5;3;1,70
"330560 Silva Jardim";49;49;32394,83;27085,66;-;-;5309,17;-;-;661,12;661,12;273;5,6;7;14,29
"330570 Sumidouro";112;112;88201,73;71261,22;-;-;16940,51;-;-;787,52;787,52;516;4,6;8;7,14
"330580 Teresópolis";935;946;3289437,38;2763243,79;-;-;526193,59;-;-;3477,21;3518,11;6387;6,8;87;9,30
"330590 Trajano de Moraes";49;49;32962,80;26278,63;-;-;6684,17;-;-;672,71;672,71;133;2,7;2;4,08
"330600 Três Rios";327;327;962406,05;812931,63;-;-;149474,42;-;-;2943,14;2943,14;1635;5,0;41;12,54
"330610 Valença";572;572;944687,69;789932,42;-;-;154755,27;-;-;1651,55;1651,55;3970;6,9;66;11,54
"330615 Varre-Sai";21;21;11916,83;10076,34;-;-;1840,49;-;-;567,47;567,47;70;3,3;-;-
"330620 Vassouras";466;466;3531984,91;2979604,80;-;-;552380,11;-;-;7579,37;7579,37;3831;8,2;98;21,03
"330630 Volta Redonda";1643;1643;9762590,60;8300488,56;-;-;1462102,04;-;-;5941,93;5941,93;12721;7,7;357;21,73
"350010 Adamantina";295;402;1040201,94;888007,84;-;-;152194,10;-;-;2587,57;3526,11;4782;16,2;38;12,88
"350050 Águas de Lindóia";83;83;76197,70;61102,26;-;-;15095,44;-;-;918,04;918,04;363;4,4;8;9,64
"350070 Agudos";101;101;40776,58;26583,09;-;-;14193,49;-;-;403,73;403,73;229;2,3;3;2,97
"350100 Altinópolis";94;94;47781,99;39076,61;-;-;8705,38;-;-;508,32;508,32;325;3,5;11;11,70
"350130 Álvares Machado";41;41;42032,99;34039,50;-;-;7993,49;-;-;1025,19;1025,19;149;3,6;2;4,88
"350160 Americana";451;539;1247713,52;1057681,45;-;-;190032,07;-;-;2314,87;2766,55;5661;12,6;65;14,41
"350170 Américo Brasiliense";139;175;1063807,01;898308,59;-;-;165498,42;-;-;6078,90;7653,29;2607;18,8;31;22,30
"350190 Amparo";463;591;1249436,99;1056476,64;-;-;192960,35;-;-;2114,11;2698,57;6159;13,3;60;12,96
"350210 Andradina";369;369;840822,28;706754,62;-;-;134067,66;-;-;2278,65;2278,65;1853;5,0;59;15,99
"350220 Angatuba";97;97;68778,69;51698,26;-;-;17080,43;-;-;709,06;709,06;333;3,4;6;6,19
"350250 Aparecida";272;272;634498,65;535754,26;-;-;98744,39;-;-;2332,72;2332,72;1167;4,3;26;9,56
"350260 Aparecida d'Oeste";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"350280 Araçatuba";917;977;3933137,00;3310924,06;-;-;622212,94;-;-;4025,73;4289,14;8185;8,9;174;18,97
"350320 Araraquara";1081;1091;2404656,46;1998965,91;-;-;405690,55;-;-;2204,08;2224,47;6474;6,0;103;9,53
"350330 Araras";474;597;2081314,03;1770811,16;-;-;310502,87;-;-;3486,29;4390,96;6545;13,8;46;9,70
"350390 Arujá";215;215;382398,27;308327,61;-;-;74070,66;-;-;1778,60;1778,60;717;3,3;16;7,44
"350400 Assis";704;704;2178487,10;1824795,53;-;-;353691,57;-;-;3094,44;3094,44;4394;6,2;125;17,76
"350410 Atibaia";341;341;143367,00;98062,42;-;-;45304,58;-;-;420,43;420,43;1117;3,3;26;7,62
"350420 Auriflama";74;74;64193,39;48418,36;-;-;15775,03;-;-;867,48;867,48;242;3,3;3;4,05
"350450 Avaré";446;446;973421,56;804941,41;-;-;168480,15;-;-;2182,56;2182,56;2318;5,2;52;11,66
"350490 Bananal";2;2;961,74;902,94;-;-;58,80;-;-;480,87;480,87;3;1,5;-;-
"350520 Bariri";179;179;144653,74;110113,58;-;-;34540,16;-;-;808,12;808,12;875;4,9;23;12,85
"350550 Barretos";1986;2026;6284130,96;5224013,97;-;-;1060116,99;-;-;3101,74;3164,21;12523;6,3;232;11,68
"350570 Barueri";2930;2930;3067180,71;2463843,43;-;-;603337,28;-;-;1046,82;1046,82;11352;3,9;214;7,30
"350580 Bastos";45;45;36521,91;29185,02;-;-;7336,89;-;-;811,60;811,60;157;3,5;2;4,44
"350590 Batatais";270;280;717891,99;612803,06;-;-;105088,93;-;-;2563,90;2658,86;1356;5,0;41;15,19
"350600 Bauru";2693;2695;6196812,98;5176566,13;-;-;1020246,85;-;-;2299,37;2301,08;16291;6,0;203;7,54
"350610 Bebedouro";47;47;86507,93;71789,92;-;-;14718,01;-;-;1840,59;1840,59;415;8,8;23;48,94
"350635 Bertioga";309;309;200050,32;151577,26;-;-;48473,06;-;-;647,41;647,41;1303;4,2;20;6,47
"350640 Bilac";33;33;28272,44;22525,67;-;-;5746,77;-;-;856,74;856,74;88;2,7;4;12,12
"350650 Birigui";339;339;506126,76;413064,63;-;-;93062,13;-;-;1493,00;1493,00;1441;4,3;29;8,55
"350670 Boa Esperança do Sul";12;12;5509,67;4804,72;-;-;704,95;-;-;459,14;459,14;35;2,9;3;25,00
"350680 Bocaina";15;15;15246,01;12382,12;-;-;2863,89;-;-;1016,40;1016,40;77;5,1;1;6,67
"350700 Boituva";254;254;227761,60;177456,10;-;-;50305,50;-;-;896,70;896,70;1053;4,1;21;8,27
"350740 Borborema";70;70;63869,97;50909,48;-;-;12960,49;-;-;912,43;912,43;342;4,9;5;7,14
"350750 Botucatu";1999;2021;6863004,32;5776137,17;-;-;1086867,15;-;-;3395,85;3433,22;13091;6,5;205;10,26
"350760 Bragança Paulista";1338;1338;3403448,79;2830034,81;-;-;573413,98;-;-;2543,68;2543,68;5942;4,4;120;8,97
"350790 Brotas";74;74;51134,61;39530,53;-;-;11604,08;-;-;691,01;691,01;339;4,6;5;6,76
"350840 Cabreúva";40;40;25069,73;16718,61;-;-;8351,12;-;-;626,74;626,74;122;3,0;2;5,00
"350850 Caçapava";285;285;533788,23;443081,07;-;-;90707,16;-;-;1872,94;1872,94;1275;4,5;46;16,14
"350860 Cachoeira Paulista";101;101;62490,24;51155,66;-;-;11334,58;-;-;618,72;618,72;359;3,6;10;9,90
"350870 Caconde";63;100;124502,88;110545,04;-;-;13957,84;-;-;1245,03;1976,24;1502;23,8;4;6,35
"350900 Caieiras";280;280;167566,11;99129,87;-;-;68436,24;-;-;598,45;598,45;801;2,9;-;-
"350920 Cajamar";197;197;122205,64;93332,09;-;-;28873,55;-;-;620,33;620,33;824;4,2;22;11,17
"350940 Cajuru";264;264;803554,35;672904,71;-;-;130649,64;-;-;3043,77;3043,77;1281;4,9;26;9,85
"350950 Campinas";5862;5862;19011883,96;15748805,15;-;-;3263078,81;-;-;3243,24;3243,24;39448;6,7;529;9,02
"350960 Campo Limpo Paulista";111;111;104974,46;90275,28;-;-;14699,18;-;-;945,72;945,72;640;5,8;9;8,11
"350970 Campos do Jordão";236;350;448556,31;327494,95;-;-;121061,36;-;-;1281,59;1900,66;4364;18,5;18;7,63
"351000 Cândido Mota";120;120;114376,67;93255,36;-;-;21121,31;-;-;953,14;953,14;474;4,0;14;11,67
"351020 Capão Bonito";181;181;141181,38;107381,99;-;-;33799,39;-;-;780,01;780,01;602;3,3;26;14,36
"351040 Capivari";212;212;277207,05;223586,64;-;-;53620,41;-;-;1307,58;1307,58;904;4,3;30;14,15
"351050 Caraguatatuba";1289;1289;3886597,35;3258950,86;-;-;627646,49;-;-;3015,20;3015,20;6228;4,8;90;6,98
"351060 Carapicuíba";1123;1123;2009772,51;1640067,60;-;-;369704,91;-;-;1789,65;1789,65;5494;4,9;67;5,97
"351070 Cardoso";18;18;13719,87;11201,23;-;-;2518,64;-;-;762,22;762,22;79;4,4;1;5,56
"351080 Casa Branca";2;135;168482,08;147790,65;-;-;20691,43;-;-;1248,02;84241,04;4086;2043,0;-;-
"351100 Castilho";90;90;120142,92;96891,41;-;-;23251,51;-;-;1334,92;1334,92;424;4,7;11;12,22
"351110 Catanduva";1147;1200;4163382,45;3488282,53;-;-;675099,92;-;-;3469,49;3629,80;8449;7,4;147;12,82
"351160 Cesário Lange";65;65;91715,41;74771,49;-;-;16943,92;-;-;1411,01;1411,01;425;6,5;12;18,46
"351170 Charqueada";28;28;26302,36;21368,40;-;-;4933,96;-;-;939,37;939,37;111;4,0;5;17,86
"355720 Chavantes";99;99;104276,58;82735,11;-;-;21541,47;-;-;1053,30;1053,30;503;5,1;8;8,08
"351190 Clementina";18;18;14383,63;11657,97;-;-;2725,66;-;-;799,09;799,09;66;3,7;1;5,56
"351200 Colina";42;42;36591,94;28429,76;-;-;8162,18;-;-;871,24;871,24;168;4,0;2;4,76
"351220 Conchal";129;129;91643,55;69779,68;-;-;21863,87;-;-;710,42;710,42;401;3,1;12;9,30
"351280 Cosmópolis";69;69;54815,66;38950,97;-;-;15864,69;-;-;794,43;794,43;306;4,4;13;18,84
"351300 Cotia";1042;1042;2263191,31;1861419,97;-;-;401771,34;-;-;2171,97;2171,97;4886;4,7;80;7,68
"351340 Cruzeiro";467;467;1545484,34;1306318,64;-;-;239165,70;-;-;3309,39;3309,39;2720;5,8;84;17,99
"351350 Cubatão";463;463;1072252,17;892276,92;-;-;179975,25;-;-;2315,88;2315,88;2736;5,9;39;8,42
"351360 Cunha";96;96;78598,81;63597,26;-;-;15001,55;-;-;818,74;818,74;348;3,6;9;9,38
"351370 Descalvado";145;145;127579,71;101684,45;-;-;25895,26;-;-;879,86;879,86;515;3,6;11;7,59
"351380 Diadema";1617;1617;2788537,84;2297054,47;-;-;491483,37;-;-;1724,51;1724,51;11021;6,8;171;10,58
"351390 Divinolândia";259;399;483752,74;406897,41;-;-;76855,33;-;-;1212,41;1867,77;4661;18,0;4;1,54
"351410 Dois Córregos";125;125;78302,14;63782,39;-;-;14519,75;-;-;626,42;626,42;579;4,6;6;4,80
"351500 Embu das Artes";408;408;609840,93;493384,83;-;-;116456,10;-;-;1494,71;1494,71;1481;3,6;14;3,43
"351510 Embu-Guaçu";96;96;88200,73;72025,46;-;-;16175,27;-;-;918,76;918,76;302;3,1;2;2,08
"351518 Espírito Santo do Pinhal";277;485;895975,23;763247,93;-;-;132727,30;-;-;1847,37;3234,57;6564;23,7;17;6,14
"351520 Estrela d'Oeste";15;15;7311,92;5052,05;-;-;2259,87;-;-;487,46;487,46;32;2,1;2;13,33
"351550 Fernandópolis";370;370;942770,51;799583,88;-;-;143186,63;-;-;2548,03;2548,03;1985;5,4;38;10,27
"351570 Ferraz de Vasconcelos";792;792;1331167,48;1099460,05;-;-;231707,43;-;-;1680,77;1680,77;4937;6,2;86;10,86
"351600 Flórida Paulista";41;41;29132,90;23489,39;-;-;5643,51;-;-;710,56;710,56;156;3,8;2;4,88
"351620 Franca";1616;1715;5275155,84;4385721,08;-;-;889434,76;-;-;3075,89;3264,33;12162;7,5;181;11,20
"351630 Francisco Morato";650;650;1289286,29;1065284,57;-;-;224001,72;-;-;1983,52;1983,52;3512;5,4;51;7,85
"351640 Franco da Rocha";618;638;1017029,23;856812,64;-;-;160216,59;-;-;1594,09;1645,68;5793;9,4;64;10,36
"351660 Gália";32;32;37851,25;30460,28;-;-;7390,97;-;-;1182,85;1182,85;94;2,9;2;6,25
"351670 Garça";42;193;286205,97;251794,46;-;-;34411,51;-;-;1482,93;6814,43;4790;114,0;-;-
"351690 General Salgado";29;29;26243,06;22197,80;-;-;4045,26;-;-;904,93;904,93;91;3,1;2;6,90
"351740 Guaíra";172;172;127798,22;102795,55;-;-;25002,67;-;-;743,01;743,01;626;3,6;5;2,91
"351760 Guapiara";77;77;74369,25;58702,74;-;-;15666,51;-;-;965,83;965,83;393;5,1;14;18,18
"351820 Guararapes";113;113;102397,02;81225,86;-;-;21171,16;-;-;906,17;906,17;371;3,3;13;11,50
"351830 Guararema";137;137;115996,78;90097,42;-;-;25899,36;-;-;846,69;846,69;567;4,1;2;1,46
"351840 Guaratinguetá";761;761;1807916,24;1498353,56;-;-;309562,68;-;-;2375,71;2375,71;3773;5,0;61;8,02
"351870 Guarujá";896;898;2310974,49;1917784,54;-;-;393189,95;-;-;2573,47;2579,21;5816;6,5;111;12,39
"351880 Guarulhos";4022;4561;9219394,51;7701755,18;-;-;1517639,33;-;-;2021,35;2292,24;40553;10,1;467;11,61
"351900 Herculândia";78;78;107288,82;85971,84;-;-;21316,98;-;-;1375,50;1375,50;306;3,9;6;7,69
"351907 Hortolândia";433;433;349520,16;265206,12;-;-;84314,04;-;-;807,21;807,21;1327;3,1;47;10,85
"351930 Ibaté";44;44;28300,44;18791,77;-;-;9508,67;-;-;643,19;643,19;118;2,7;-;-
"351940 Ibirá";68;68;95355,30;76080,80;-;-;19274,50;-;-;1402,28;1402,28;312;4,6;1;1,47
"351960 Ibitinga";326;326;606377,16;502344,55;-;-;104032,61;-;-;1860,05;1860,05;1475;4,5;68;20,86
"351970 Ibiúna";274;274;258724,44;208256,35;-;-;50468,09;-;-;944,25;944,25;1413;5,2;27;9,85
"351990 Iepê";51;51;54672,13;43509,66;-;-;11162,47;-;-;1072,00;1072,00;223;4,4;3;5,88
"352010 Igarapava";91;91;125399,31;102587,64;-;-;22811,67;-;-;1378,01;1378,01;442;4,9;5;5,49
"352044 Ilha Solteira";245;245;698286,81;587486,29;-;-;110800,52;-;-;2850,15;2850,15;1369;5,6;27;11,02
"352070 Indiaporã";25;25;11219,53;9501,20;-;-;1718,33;-;-;448,78;448,78;104;4,2;3;12,00
"352190 Itajobi";43;43;48114,11;39129,35;-;-;8984,76;-;-;1118,93;1118,93;100;2,3;2;4,65
"352210 Itanhaém";686;686;1288944,23;1073003,14;-;-;215941,09;-;-;1878,93;1878,93;3625;5,3;53;7,73
"352220 Itapecerica da Serra";961;961;1473423,03;1200961,27;-;-;272461,76;-;-;1533,22;1533,22;4614;4,8;64;6,66
"352230 Itapetininga";751;751;1174728,49;967459,74;-;-;207268,75;-;-;1564,22;1564,22;4098;5,5;101;13,45
"352240 Itapeva";38;38;57000,00;45447,62;-;-;11552,38;-;-;1500,00;1500,00;194;5,1;-;-
"352250 Itapevi";997;997;1740179,32;1422070,32;-;-;318109,00;-;-;1745,42;1745,42;5639;5,7;45;4,51
"352260 Itapira";494;703;1652027,50;1404948,85;-;-;247078,65;-;-;2349,97;3344,19;8943;18,1;71;14,37
"352270 Itápolis";292;292;585467,49;491281,17;-;-;94186,32;-;-;2005,03;2005,03;1186;4,1;35;11,99
"352280 Itaporanga";116;116;86082,96;67245,66;-;-;18837,30;-;-;742,09;742,09;488;4,2;9;7,76
"352290 Itapuí";44;44;37968,82;31024,10;-;-;6944,72;-;-;862,93;862,93;165;3,8;2;4,55
"352310 Itaquaquecetuba";1014;1014;1645033,71;1345395,93;-;-;299637,78;-;-;1622,32;1622,32;6649;6,6;92;9,07
"352340 Itatiba";335;335;321945,65;257670,28;-;-;64275,37;-;-;961,03;961,03;1118;3,3;18;5,37
"352390 Itu";760;950;1933358,01;1624238,06;11711,51;-;292405,40;-;-;2035,11;2543,89;10025;13,2;81;10,66
"352400 Itupeva";157;157;484137,48;404883,84;-;-;79253,64;-;-;3083,68;3083,68;689;4,4;20;12,74
"352410 Ituverava";266;266;654315,64;551376,42;-;-;102939,22;-;-;2459,83;2459,83;938;3,5;35;13,16
"352420 Jaborandi";23;23;34208,20;27441,63;-;-;6766,57;-;-;1487,31;1487,31;85;3,7;-;-
"352430 Jaboticabal";208;208;507992,03;424266,43;-;-;83725,60;-;-;2442,27;2442,27;1013;4,9;15;7,21
"352440 Jacareí";1193;1193;2638969,34;2192230,82;-;-;446738,52;-;-;2212,04;2212,04;5214;4,4;97;8,13
"352450 Jaci";60;195;403273,03;361529,92;-;-;41743,11;-;-;2068,07;6721,22;4540;75,7;1;1,67
"352470 Jaguariúna";217;217;812927,17;688481,25;-;-;124445,92;-;-;3746,21;3746,21;1363;6,3;19;8,76
"352480 Jales";527;527;1163736,65;976568,26;-;-;187168,39;-;-;2208,23;2208,23;2119;4,0;59;11,20
"352520 Jarinu";45;45;15865,20;13772,45;-;-;2092,75;-;-;352,56;352,56;122;2,7;3;6,67
"352530 Jaú";1919;1995;5707375,41;4692341,11;-;-;1015034,30;-;-;2860,84;2974,14;12632;6,6;147;7,66
"352550 Joanópolis";22;22;11945,00;10028,86;-;-;1916,14;-;-;542,95;542,95;80;3,6;1;4,55
"352570 José Bonifácio";90;90;114062,74;91762,99;-;-;22299,75;-;-;1267,36;1267,36;414;4,6;13;14,44
"352590 Jundiaí";2995;2995;7127119,83;5963008,42;-;-;1164111,41;-;-;2379,67;2379,67;18251;6,1;285;9,52
"352600 Junqueirópolis";117;117;77140,39;60911,48;-;-;16228,91;-;-;659,32;659,32;374;3,2;5;4,27
"352640 Laranjal Paulista";161;161;492755,26;407606,44;-;-;85148,82;-;-;3060,59;3060,59;798;5,0;23;14,29
"352670 Leme";428;428;1365717,90;1152210,15;-;-;213507,75;-;-;3190,93;3190,93;2439;5,7;74;17,29
"352680 Lençóis Paulista";226;226;894738,40;749215,78;-;-;145522,62;-;-;3959,02;3959,02;1554;6,9;9;3,98
"352690 Limeira";1142;1142;3788739,39;3114232,98;-;-;674506,41;-;-;3317,64;3317,64;6308;5,5;140;12,26
"352710 Lins";532;644;1154456,95;988616,11;-;-;165840,84;-;-;1792,64;2170,03;7627;14,3;58;10,90
